United Kingdom;Monarch Airlines;1983;RR;757-200;Aug;1981;Europe;1;1
Australia;Qantas Airways;1991;GE;767-300ER;Jan;?;Oceania;4;4
Angola;SonAir;2008;CF;737-700C;Dec;?;?;1;1
Slovakia (Slovak Republic);SkyEurope;2007;?;737-700;Jul;2005;?;4;?
?;BDS U.S. Navy (P-8A Poseidon);?;?;737-800A;Jan;?;North America;4;4
?;?;2017;CF;737 MAX;Nov;2012;?;3;3
Honduras;?;1974;PW;737-200;Nov;1973;?;1;1
USA;Hawaiian Airlines;1981;PW;?;Feb;1979;?;?;2
France;Transavia Company SAS;2017;CF;737-800;Sep;?;Europe;8;8
Azerbaijan;Azerbaijan Airlines;?;GE;767-300F;Jun;2010;Central Asia;2;2
Canada;CP Air;1968;?;737-200;Feb;1967;?;5;?
?;Texas Air Corporation;?;PW;?;Feb;1978;North America;3;3
USA;Aloha Airlines;1979;PW;737-200;Jan;?;North America;2;2
Belgium;NATO;?;PW;707/720;May;?;Europe;6;6
Brazil;Varig Airlines;?;RR;?;?;1963;South America;1;?
State of Libya;?;1977;PW;727;May;1976;?;2;2
USA;Itel Air;?;PW;737-200;?;1979;North America;2;2
USA;Transtar Airlines Corporation;1981;PW;?;Jun;1981;North America;1;1
USA;?;2004;BR;717-200;Apr;?;North America;6;6
?;Miami Air;?;?;737-800;?;2004;?;?;1
China;Jade Cargo International;?;GE;747-400ERF;Aug;2005;East Asia;3;3
United Kingdom;British Eagle International;1967;PW;707/720;Jan;1967;Europe;1;1
El Salvador;?;?;PW;737-200;Jul;?;Central America and Mexico;1;1
Indonesia;Indonesian Air Force-DUPLICATE;1982;PW;737-200;Apr;1981;?;1;1
Cameroon;?;1981;PW;747-200;Jul;1979;?;?;1
Italy;Aero Trasporti Italiani;1972;PW;DC-9;?;1971;Europe;?;1
Netherlands;Dutch Caribbean Airlines;1975;PW;DC-9;Mar;1974;?;3;3
Austria;?;1978;PW;DC-9;Jan;1977;Europe;1;1
USA;Laker Airways (Bahamas);1974;?;?;Jul;1973;?;1;?
?;?;1988;CF;737-300;Nov;?;Europe;?;3
?;Lufthansa Cargo;2015;?;777F;May;2011;Europe;1;1
Australia;Australian Wedgetail;2002;CF;737-700W;Oct;?;Oceania;1;?
Taiwan;UNI Airways;1996;RR;MD-90;May;1996;Southeast Asia;1;1
USA;Pacific Air Lines;?;PW;727;Oct;1966;North America;1;1
USA;?;1988;?;MD-80;?;1987;North America;3;3
?;Mitsui & Co.;1994;?;MD-11;Dec;?;?;1;1
Australia;Australian Wedgetail;2003;CF;?;Oct;2001;Oceania;1;1
Ireland;GPA Group;1992;CF;737-400;Jan;1988;Europe;4;4
Singapore;Singapore Airlines;1979;PW;?;Jan;1978;Southeast Asia;?;2
USA;Flying Tiger;1965;PW;707/720;?;1965;?;2;?
Germany;Bavaria;?;?;737-300;Feb;1990;Europe;2;2
Canada;Air Canada;1973;?;747-100;Jan;1973;North America;1;1
Reunion;Air Austral;2016;RR;787-8;Feb;2015;Africa;2;2
Jordan;?;1974;PW;727;Jan;1974;Middle East;?;?
Belgium;City Bird;1996;?;?;Oct;1996;Europe;1;1
China;?;1985;PW;747-200;May;1985;East Asia;?;1
Bahrain;Gulf Air;1988;GE;?;Apr;1988;?;2;?
?;Japan Airlines;1960;?;DC-8;Jan;1960;East Asia;1;1
Iceland;Icelandair;2006;CF;737-800;?;2005;Europe;9;9
?;Air Zimbabwe;1987;PW;737-200;Jan;?;Africa;2;2
Ireland;?;2004;CF;737-800;Jan;?;?;13;13
Belgium;City Bird;?;GE;MD-11;May;?;Europe;1;1
Kenya;Kenya Airways;2002;CF;737-700;Mar;2000;Africa;1;?
Algeria;Air Algerie;1974;?;737-200;?;1974;Africa;1;1
China;ICBC Leasing;2018;CF;?;?;2013;East Asia;5;?
USA;Western Airlines;1965;PW;707/720;Jan;1964;North America;1;?
Nepal;Nepal Airlines Corporation;1988;RR;757-200M;Feb;1986;South Asia;?;1
United Kingdom;?;?;GE;767-300ER;Sep;1996;Europe;1;1
Slovenia;Adria Airways d.d.;1971;PW;DC-9;?;1970;Europe;1;1
Ireland;SMBC Aviation Capital;?;?;737 MAX;Jan;?;?;?;1
Japan;Japan Asia Airways;1988;PW;747-300;Aug;1987;?;?;1
?;EgyptAir;?;PW;767-200ER;Jan;1984;Africa;3;3
USA;Republic Airlines;1981;PW;727;?;1980;North America;3;3
Mexico;?;1981;GE;?;Jan;1980;Central America and Mexico;1;1
?;Continent Air Paris;1988;PW;?;Dec;1986;Europe;?;3
Oman;?;?;CF;737-700;Apr;?;?;?;1
China;CATIC;1991;PW;MD-80;Mar;1990;East Asia;1;1
India;Air India;1968;PW;707/720;Jan;1967;South Asia;1;?
Germany;Germanwings GmbH;1989;PW;?;?;?;Europe;1;1
China;Everbright Financial Leasing;2016;CF;?;Jul;?;East Asia;1;1
Reunion;?;2010;CF;737-800;Dec;2009;Africa;2;2
USA;Northwest-Merged w Delta;2002;PW;?;Jan;2001;North America;2;2
United Kingdom;Security Pacific EuroFinance;1991;CF;737-300;Oct;?;Europe;?;1
France;?;1992;CF;737-500;May;1987;Europe;1;?
Rwanda;RwandAir;?;CF;737-800;?;?;Africa;?;2
Netherlands;Sojitz;1992;RR;757-200;Apr;1988;?;1;1
?;LOT Polish Airlines;1997;CF;?;Sep;1996;Europe;2;2
?;National Airlines;1975;GE;DC-10;Jan;1973;Middle East;4;4
Italy;AIR ITALY S.p.A.;1984;PW;?;?;?;Europe;2;2
?;LAB;1975;?;727;Sep;1975;South America;?;?
USA;?;1991;PW;MD-80;?;1989;North America;2;2
Ireland;?;2020;GE;777F;Dec;2018;?;1;?
Czech Republic;Smartwings a.s.;2010;CF;737-800;Sep;2006;Europe;2;?
Spain;Iberia Airlines;1973;GE;?;Jan;1972;Europe;3;3
South Africa;South African Airways;1971;PW;727;Feb;1970;Africa;2;?
Germany;TUI Group;1982;PW;737-200;Mar;?;Europe;2;2
China;Bank of Communications Leasing;2018;GE;?;Apr;2017;?;2;?
Kenya;Kenya Airways;1998;?;?;Mar;1997;Africa;1;1
China;Air China;?;CF;737-800;?;2006;East Asia;3;?
United Arab Emirates;flydubai;2009;CF;737-800;Jul;2008;?;6;6
Ireland;Ryanair;2004;CF;737-800;Jan;2003;Europe;11;11
USA;United States Navy;2012;?;737-800A;Jan;2011;?;4;?
Germany;Lufthansa;?;?;737-300;Jan;1995;Europe;1;1
USA;?;?;CF;737-700;Jan;?;North America;1;1
Taiwan;EVA Air;1995;GE;747-400M;?;?;Southeast Asia;1;1
Netherlands;Air France-KLM Group;?;GE;777-300ER;?;2014;Europe;?;1
?;?;1986;?;707/720;Jun;?;?;4;4
USA;?;?;PW;747-100;Jan;1969;North America;?;1
United Kingdom;easyJet;2000;?;737-700;Jul;1998;Europe;3;3
USA;?;?;?;DC-9;?;1978;?;3;3
USA;?;1998;GE;?;Jan;1993;North America;?;?
USA;Alaska Airlines;1981;PW;737-200;Jan;1981;North America;2;2
Cayman Islands;?;2022;CF;737 MAX;?;?;Caribbean;?;1
Japan;Japan Airlines;1960;?;DC-8;Jan;1956;East Asia;3;3
USA;Western Airlines;1964;?;707/720;?;1964;?;2;2
Canada;Wardair;1968;PW;707/720;Jan;1968;North America;1;1
Belgium;SABENA Aerospace;1970;PW;747-100;?;?;Europe;?;2
Italy;Italian Air Force Tanker;2006;GE;767-200ER;?;2002;Europe;?;1
?;Scoot PTE LTD;2015;RR;787-8;Oct;2006;?;4;4
Zambia;Zambia Airways;?;?;737-200;Jun;1975;Africa;?;?
?;Pembroke Capital Limited;1998;CF;?;Mar;1997;Europe;2;?
?;?;1969;PW;707/720;Jan;1968;Europe;1;1
?;Germania;1998;CF;737-700;Mar;1995;Europe;12;12
?;LOT Polish Airlines;2012;RR;787-8;?;2007;Europe;1;1
Ireland;GPA Group;1990;CF;737-500;Jan;1988;Europe;2;2
China;?;2018;CF;737-700;?;?;?;2;2
Russian Federation;?;2017;GE;747-8F;Mar;2016;?;2;2
Japan;?;1964;PW;727;Jan;1964;East Asia;1;?
Jamaica;Air Jamaica-See CBL;1975;PW;727;Nov;1974;Caribbean;2;?
?;Australian Wedgetail;?;CF;737-700W;Oct;2001;Oceania;1;?
USA;Jet America Airlines;1986;PW;MD-80;Aug;?;North America;2;2
Germany;Suedflug;1968;PW;DC-9;Jan;1966;Europe;2;2
?;Jackson Square Aviation;2021;CF;?;Feb;?;North America;4;4
?;Republic of Iraq;?;?;737-800;Apr;2008;Middle East;2;2
USA;?;2008;CF;737-800;?;2006;North America;3;3
?;LTU;1989;PW;767-300ER;Jan;1988;Europe;3;3
?;?;?;PW;747-200;Feb;1977;Southeast Asia;1;1
?;Air Lease Corporation;2014;GE;777-300ER;Feb;2013;?;3;3
Nigeria;?;1971;PW;707/720;May;1971;Africa;1;1
USA;?;1966;?;DC-8;Mar;?;North America;?;1
USA;M&T Aviation USA Inc;2000;CF;737-800;Dec;1996;?;?;2
Bermuda;?;1997;CF;737-300;Jul;?;Caribbean;1;1
?;Bonanza Airlines;1965;PW;DC-9;Jul;1963;North America;1;1
USA;Polaris Aircraft Leasing;1990;PW;?;Dec;1988;North America;7;7
Saudi Arabia;?;1996;GE;767-200ER;Oct;1996;Middle East;1;1
United Arab Emirates;Emirates;2011;GE;?;Apr;2010;Middle East;3;3
United Kingdom;U-Land Airlines;1995;PW;MD-80;Sep;1995;?;2;2
United Arab Emirates;flydubai;2012;CF;737-800;Jul;?;Middle East;7;7
Netherlands;ITOCHU AirLease B.V.;1999;CF;?;Jul;1996;?;4;4
Australia;Trans-Australia Airlines;1969;PW;727;Feb;1969;Oceania;1;1
?;US Airways Inc.;1970;PW;727;Jan;?;North America;?;?
?;PLUNA;1969;PW;?;Dec;?;South America;1;1
Sudan;Sudan Airways;1975;PW;737-200;?;1974;Africa;2;2
Canada;CP Air;1970;?;727;Feb;?;?;?;?
France;AOM French Airlines;1996;PW;MD-80;Jun;?;Europe;2;?
?;ANA Holdings Inc.;2019;GE;777F;?;2018;East Asia;1;1
?;Adria Airways d.d.;1970;?;DC-9;Mar;1969;Europe;1;1
Switzerland;PrivatAir;?;RR;787-8;Nov;2006;?;?;1
Portugal;Air Atlantis;?;PW;DC-8;Jun;1970;Europe;?;1
France;?;?;?;737-500;May;1987;Europe;1;?
Ukraine;Goiania;2016;CF;737-800;Jul;2007;Europe;1;1
State of Libya;Libyan Airlines;?;?;727;Apr;?;Africa;?;3
France;Air Charter;1981;PW;727;?;1981;Europe;2;2
?;CES Leasing Corporation;2022;GE;777F;May;?;East Asia;1;1
China;Hebei Airlines Company LTD;2018;?;737-800;?;?;East Asia;6;6
Panama;Copa Airlines;2021;CF;737 MAX;Feb;?;?;3;3
?;Boullioun Aviation Services;1998;CF;737-300;Jun;1996;?;2;2
Brunei Darussalam;Royal Brunei Airlines;?;PW;737-200;Jan;1975;Southeast Asia;2;2
Mexico;Aeromexico;2007;CF;737-700;Jan;?;Central America and Mexico;3;3
Japan;Japan Airlines;1961;?;?;Jan;1956;East Asia;1;1
South Korea;?;2010;PW;?;Jan;2008;East Asia;?;?
Japan;?;2005;GE;?;Jan;2004;East Asia;?;?
China;China Eastern Yunnan Airlines;?;?;737-300;?;1997;East Asia;2;2
Vietnam;Vietnam Airlines;2016;GE;787-9;Dec;?;Southeast Asia;3;?
?;Union Aeromaritime Transport;1960;PW;DC-8;Nov;?;Europe;1;1
United Kingdom;?;2018;CF;737-800;?;2015;?;?;?
?;?;1978;PW;747-200;?;1977;?;1;1
Chile;LATAM Airlines Group;2009;GE;767-300ER;Jan;2007;South America;2;2
Uzbekistan;Uzbekistan Airways;2003;PW;767-300ER;Jul;2003;Central Asia;1;1
Canada;?;1978;GE;747-200;Mar;1978;North America;1;1
China;China Xinjiang Airlines;1994;CF;?;Apr;1993;?;3;3
USA;Frontier Airlines;1980;?;737-200;Mar;1979;North America;1;1
?;Avianca;1967;PW;727;Jan;1966;South America;?;1
Jersey (UK);?;1989;PW;MD-80;Dec;1988;?;2;2
?;Air Afrique;1966;?;DC-8;Jun;1965;Africa;1;1
United Arab Emirates;Dubai Air Wing;1982;PW;727;Jul;1982;Middle East;1;1
Italy;Italian Air Force Tanker;2005;?;767-200ER;Apr;2002;Europe;1;1
USA;?;2019;GE;?;Aug;2018;?;1;1
Turkey;Turkish Airlines;2012;?;737-800;Feb;?;?;2;?
New Zealand;Air New Zealand;1978;PW;737-200;Jan;1978;?;?;?
Cte dIvoire;Air Afrique;1979;GE;DC-10;Jul;?;Africa;1;1
Germany;Condor Flugdienst;1994;PW;757-200;Mar;1994;Europe;1;1
USA;Altavair LLC;2011;GE;777F;?;2007;North America;1;1
Spain;Air Europa;2013;CF;?;Mar;2006;Europe;?;4
China;?;2012;CF;737-800;Feb;?;East Asia;?;1
?;?;?;GE;?;Mar;2009;Africa;1;1
USA;Northwest-Merged w Delta;2003;?;757-300;Jan;2001;North America;?;9
Kuwait;LoadAir Cargo;2009;GE;747-400ERF;Jul;2006;Middle East;2;?
Mexico;?;1974;PW;727;Feb;1974;Central America and Mexico;?;3
Turkey;Turkish Air Force Peace Eagle;?;CF;737-700W;Aug;2003;Europe;1;1
?;?;1979;GE;?;?;1977;?;1;1
?;Okay Airways Company Limited;?;CF;737-900ER;Jun;2010;?;3;3
?;Malaysia Airlines;1992;PW;747-400;Jan;1989;Southeast Asia;1;1
Sweden;Scandinavian Airlines;1974;PW;DC-9;Jan;1973;Europe;16;16
USA;GATX Jet Partners Ltd.;2000;?;737-800;May;2000;?;4;4
Niger;The Republic of Niger;1978;?;737-200;Jan;1977;Africa;1;1
Yemen;Yemenia;1976;?;?;Jun;1976;?;1;1
Ireland;AerCap;2020;?;787-9;Jun;?;Europe;2;2
?;?;?;PW;707/720;Nov;1967;Europe;?;4
?;BWIA;1978;PW;DC-9;Jul;1976;Caribbean;1;1
Canada;?;?;PW;737-200;Nov;1968;?;2;2
?;AUSTRAL - Cielos del Sur;?;PW;MD-80;Dec;?;South America;3;3
Netherlands;Air France-KLM Group;2017;GE;787-9;?;2011;Europe;2;2
USA;Handlingair Establishment;?;PW;727;?;1974;?;?;1
Japan;Air Nippon;1996;CF;737-500;Dec;?;East Asia;3;3
Japan;MCAP Japan01 Limited;2010;CF;737-800;Jun;2009;East Asia;2;2
United Kingdom;Virgin Atlantic Airways;2014;RR;787-9;Mar;2007;?;1;1
Panama;Copa Airlines;2002;CF;737-700;Jan;1999;Central America and Mexico;?;4
China;Air China Southwest Branch;1993;CF;737-300;Apr;1991;?;1;1
China;China Eastern Airlines;?;CF;?;Feb;2008;East Asia;2;2
?;Malmo Aviation;?;PW;?;Jun;1987;Europe;1;?
Malaysia;Malaysia Airlines;1991;GE;747-400;Jan;1989;?;1;1
Brunei Darussalam;Royal Brunei Airlines;1996;GE;767-300ER;Mar;1996;Southeast Asia;1;1
United Kingdom;Jet2.com Ltd;?;CF;737-800;Dec;?;Europe;?;3
?;LADECO;?;PW;737-200;May;1980;South America;1;1
Israel;EL AL Israel Airlines;1962;RR;707/720;Feb;1961;Middle East;1;1
?;DHL;?;GE;?;Mar;2019;North America;?;2
?;Aviation Capital Group;2014;?;?;Jan;2008;North America;2;2
Ecuador;TAME;1981;PW;737-200;Oct;1981;South America;1;1
China;Everbright Financial Leasing;2018;CF;737-800;Jul;2016;East Asia;3;3
?;VASP Airlines;?;PW;727;Mar;1977;South America;2;2
USA;Aloha Airlines;1981;PW;737-200;Apr;?;?;?;1
Turkey;Pegasus Airlines;2007;CF;737-800;Feb;2006;Europe;1;1
Germany;Lufthansa;1968;PW;727;Jan;1968;Europe;1;1
?;Nippon Cargo Airlines;2014;?;747-8F;Mar;2007;East Asia;?;1
USA;?;1981;PW;727;Sep;?;North America;1;1
Oman;Oman Air (SAOC);2022;CF;?;Mar;2021;Middle East;2;2
United Kingdom;TUI Travel PLC;1995;?;757-200;Jan;1993;Europe;1;1
Russian Federation;Volga-Dnepr UK Ltd;2019;GE;747-8F;?;2017;Europe;1;?
Ireland;?;?;?;737-800;Apr;?;?;7;7
Unidentified;Unidentified Customer(s);2017;GE;747-8;?;?;?;1;1
Canada;Wardair;1978;GE;DC-10;?;1977;North America;?;2
USA;Pan Am World Airways;1962;?;707/720;Feb;1961;North America;5;?
United Kingdom;BDS UK P-8;2021;CF;?;Jan;2019;?;4;4
Fiji;?;2018;?;737 MAX;Mar;2017;Oceania;2;2
USA;ATAircraft One;1967;PW;DC-9;Jan;1966;North America;3;3
USA;Panagra Cargo;1966;PW;DC-8;Nov;1965;North America;1;1
USA;?;1969;PW;?;Jan;1967;North America;1;1
China;Okay Airways Company Limited;2017;CF;737-800;May;?;East Asia;?;?
Belgium;SABENA Aerospace;1990;GE;?;Jan;?;Europe;1;1
Switzerland;Swiss International Air Lines;2018;?;777-300ER;Apr;?;Europe;1;1
?;Iraqi Airways;?;PW;737-200;Jan;1975;Middle East;1;1
Kuwait;Kuwait Airways;1978;PW;747-200;Jun;1977;?;?;?
Belgium;Trans European Airways;1976;PW;737-200;?;1975;Europe;1;1
United Kingdom;?;?;CF;737-400;Apr;1992;Europe;1;1
India;SpiceJet;2007;CF;737-800;Feb;?;South Asia;6;6
Netherlands;Transavia Airlines;1975;PW;737-200;Apr;1974;Europe;2;?
Iceland;Icelandair;1990;CF;737-400;Apr;1990;Europe;1;?
Germany;Aero Lloyd;1987;?;MD-80;Aug;1986;Europe;?;1
Austria;Austrian Airlines;1971;?;DC-9;Mar;1970;?;5;5
USA;CIT Aerospace LLC;2003;CF;737-800;?;2001;North America;2;2
Guinea;Air Guinee;1981;PW;737-200;Aug;1981;Africa;1;1
?;?;1979;PW;737-200;Feb;?;?;?;1
France;UTA;?;PW;DC-8;Feb;1966;Europe;2;2
USA;GATX Jet Partners Ltd.;2002;CF;737-800;?;2000;North America;9;9
Canada;WestJet;2005;CF;737-700;Jan;2004;North America;3;3
USA;Transtar Airlines Corporation;1982;PW;MD-80;Apr;?;North America;4;4
El Salvador;?;1986;GE;767-200;May;1986;Central America and Mexico;1;1
?;MyTravel Airways;1997;RR;?;May;1996;Europe;1;1
China;Jade Cargo International;2008;GE;747-400ERF;?;?;East Asia;1;1
Ireland;AerCap;2019;GE;787-9;Jun;2017;Europe;?;?
USA;Pacific Air Lines;1966;PW;727;Sep;?;North America;2;?
State of Libya;?;1976;?;707/720;?;?;Africa;1;1
Iraq;?;2013;CF;737-800;Apr;2008;Middle East;2;2
Serbia;?;1987;?;737-200;Aug;1986;Europe;?;1
Philippines;Philippine Airlines;?;GE;DC-10;Mar;1979;Southeast Asia;1;1
?;Hwa-Hsia Leasing;1998;RR;MD-90;Jun;1996;Southeast Asia;?;3
?;Etihad Airways;2011;GE;777F;Mar;2008;Middle East;1;1
Bermuda;AOF Leasing;1992;CF;737-400;Apr;1988;Caribbean;2;2
Senegal;Republic of Senegal;?;PW;727;?;1976;?;?;1
Kenya;East African Airways;?;PW;DC-9;Apr;1970;Africa;2;?
Switzerland;?;1979;PW;737-200;Sep;?;?;1;1
Sweden;KB Flygplanet;?;PW;MD-80;?;1988;Europe;1;1
USA;U.S. Air Force;1982;PW;707/720;?;1982;North America;1;1
Germany;Germania;1991;CF;?;May;1991;Europe;1;1
USA;Airlift International;1968;PW;?;Feb;1967;North America;2;2
USA;AirCal;1970;PW;?;Apr;1969;North America;1;1
United Kingdom;?;1988;CF;737-300;?;1982;Europe;1;1
?;Nepal Airlines Corporation;1972;PW;727;Jun;1972;South Asia;1;1
?;?;1989;RR;747-100;Dec;1989;Middle East;?;?
Japan;Japan Airlines Co. Ltd.;?;RR;MD-90;Jan;?;?;4;?
China;Air China;?;CF;737-800;Jan;2006;East Asia;6;6
?;Dragon Aviation Leasing;2016;CF;737-800;Dec;?;East Asia;2;2
?;?;?;PW;727;Apr;1967;North America;1;?
Russian Federation;Aeroflot - Russian Airlines;2015;GE;777-300ER;Feb;2011;Europe;?;?
Saudi Arabia;Kingdom of Saudi Arabia;1975;PW;707/720;Sep;1975;Middle East;1;1
?;?;2016;?;737-800;May;2014;East Asia;?;2
Kazakhstan;SCAT Airlines;2018;?;737 MAX;Dec;?;Central Asia;1;1
USA;ATAircraft One;1977;GE;DC-10;Apr;1976;North America;2;2
France;Aeromaritime;1990;PW;767-200ER;Jan;1989;?;2;2
?;Avolon - Ireland;2014;CF;?;Sep;2012;?;2;2
Turkey;Pegasus Airlines;2009;?;737-800;Feb;2006;Europe;2;2
USA;ARAMCO Associated Company;?;?;?;Dec;1999;North America;?;3
Greece;Olympic Airlines;?;PW;727;Jan;?;Europe;3;?
China;China Xinhua Airlines;1994;CF;737-300;Apr;?;East Asia;?;1
Portugal;TAP Portugal;1975;PW;727;Feb;1974;?;2;2
Sweden;?;?;PW;MD-80;Mar;1991;Europe;2;2
Luxembourg;Cargolux Airlines Internationa;2015;GE;?;Feb;2014;?;1;1
Singapore;BOC Aviation Limited;?;CF;737-800;Feb;2017;Southeast Asia;2;2
?;Saudi Arabian Airlines;1978;PW;737-200;Feb;1977;Middle East;1;1
Germany;?;?;GE;777F;Sep;2005;Europe;?;4
?;BDS Indian Navy P-8I;?;CF;737-800A;Mar;?;South Asia;1;1
China;Air China Cargo;2005;PW;747-400F;?;2004;East Asia;1;1
?;Polaris Aircraft Leasing;1989;?;MD-80;?;?;North America;?;?
Israel;EL AL Israel Airlines;1988;?;757-200;?;1988;?;1;1
Thailand;Nok Air;2015;CF;737-800;May;?;Southeast Asia;2;2
Switzerland;?;?;?;737-200;?;1979;Europe;1;?
Canada;?;1979;PW;737-200;Feb;1979;North America;1;1
USA;U.S. Air Force;?;?;DC-10;Jan;1982;North America;4;4
Canada;Canadian Airlines;1987;CF;737-300;Apr;1984;North America;?;2
USA;AirCal;1971;?;737-200;?;1969;North America;1;1
USA;World Airways Inc.;?;PW;MD-11;Jan;1996;North America;2;2
?;Arik Air;2010;CF;?;Sep;2007;Africa;1;1
France;UTA;?;PW;?;Jan;1965;Europe;?;2
Indonesia;Garuda Indonesia;1974;PW;?;Jan;1973;?;3;3
China;?;2013;CF;737-800;Apr;?;?;2;2
?;9 Air;2016;?;737-800;May;?;?;4;4
Spain;Iberia Airlines;1972;PW;?;Jan;1972;?;3;3
Singapore;Scoot PTE LTD;2017;RR;787-8;Oct;2006;Southeast Asia;4;4
Netherlands;?;1966;PW;DC-8;Feb;1965;Europe;1;1
USA;CIT Aerospace LLC;?;?;737-800;Mar;2001;North America;4;4
USA;Air Florida;1981;PW;727;Jul;1981;North America;5;?
Azerbaijan;Azerbaijan Airlines;2014;GE;787-8;Feb;2007;Central Asia;2;2
USA;Standard Airways;1966;PW;?;Nov;1966;North America;2;2
Ireland;Avolon - Ireland;2016;?;737-800;?;2012;Europe;1;1
Saudi Arabia;Saudi Arabian Airlines;1977;?;707/720;Feb;1977;Middle East;2;2
Singapore;Scoot PTE LTD;2016;RR;787-8;Oct;2006;?;2;2
Finland;Finnair;?;GE;DC-10;?;1981;Europe;1;1
Azerbaijan;?;2012;?;767-300ER;Jul;2010;Central Asia;1;1
?;Royal Air Maroc;1995;CF;737-500;Jan;?;Africa;1;?
Colombia;Avianca;1968;PW;707/720;Jan;?;South America;1;?
China;Hainan Airlines Holding;2014;GE;787-8;Jan;2007;East Asia;?;1
Singapore;Scoot PTE LTD;2015;?;787-9;Oct;2006;Southeast Asia;6;6
USA;?;?;PW;707/720;Jan;1957;North America;4;4
USA;AirCal;?;CF;?;Jun;1984;?;2;2
Turkey;SunExpress Airlines;?;CF;737-800;Feb;2014;?;7;?
?;GPA Group;1991;CF;?;?;1988;Europe;7;7
El Salvador;?;1990;CF;737-300;Jul;1990;Central America and Mexico;?;1
USA;McDonnell Douglas;1993;PW;MD-80;Jul;?;North America;3;3
?;Republic Airlines;1981;?;MD-80;Jun;1980;North America;1;1
Japan;ANA Holdings Inc.;2018;GE;777F;Mar;2018;East Asia;1;?
Samoa;Samoa Airways;1981;PW;737-200;Jun;1979;Oceania;1;?
USA;US Airways Inc.;1994;RR;757-200;Jan;1993;North America;?;1
Colombia;Avianca;1968;PW;737-100;?;1967;South America;?;2
USA;Braniff Airlines;1974;PW;727;?;1973;North America;4;4
Denmark;Maersk Air;1990;?;?;Jan;1989;Europe;?;2
Australia;?;1975;PW;?;Feb;1974;Oceania;1;?
USA;BBAM Aircraft Management LP;?;?;737-800;Nov;2007;North America;6;6
Israel;MG Aviation Limited;2016;RR;787-9;Jul;2014;Middle East;?;2
USA;FedEx Express;1988;?;?;?;1987;North America;1;1
?;?;2009;CF;737-800;Feb;?;South America;1;1
China;?;?;CF;?;?;2016;East Asia;?;1
Israel;?;1971;PW;747-200;Jan;1968;Middle East;1;1
United Kingdom;Jet2.com Ltd;?;CF;?;Sep;?;Europe;5;5
Congo the Democratic Republic;Lignes Aeriennes de Congolaise;?;?;?;Feb;?;Africa;1;1
China;Kunming Airlines;2017;CF;737-700;Nov;2014;East Asia;2;2
China;ICBC Leasing;?;CF;737-800;May;?;East Asia;?;12
China;China Eastern Yunnan Airlines;1985;CF;737-300;?;1985;East Asia;1;1
USA;BDS USAF Tanker Program;2020;PW;767-2C;Jan;2017;North America;?;?
Portugal;Republic of Portugal;1971;PW;707/720;Jan;1971;Europe;2;2
Canada;CP Air;?;?;737-200;Mar;1978;North America;1;?
Japan;Japan Transocean Air;?;CF;737-800;May;?;East Asia;4;4
Morocco;Royal Air Maroc;?;CF;737-500;Jan;1993;Africa;?;?
Portugal;Air Atlantis;1970;PW;DC-9;Dec;1969;Europe;?;?
Canada;Canadian Air Force;1970;PW;707/720;Feb;?;?;4;4
Russian Federation;Aeroflot - Russian Airlines;2014;GE;777-300ER;Feb;2011;Europe;?;3
?;Unidentified Customer(s);2022;CF;737 MAX;Mar;2021;?;1;?
France;Republic of France;1992;CF;707/720;Aug;1987;Europe;1;1
Russian Federation;Sberbank Leasing;2017;CF;737-800;?;2013;Europe;10;10
Bangladesh;Biman Bangladesh Airlines;2018;GE;787-8;?;2008;South Asia;2;?
Portugal;Air Atlantis;1970;PW;DC-8;Apr;1969;Europe;1;1
Canada;Canadian Airlines;1989;?;767-300ER;Apr;1987;North America;2;2
Venezuela;VIASA;1969;GE;DC-8;?;1967;South America;1;1
USA;?;1968;?;?;May;1966;North America;1;?
USA;Itel Air;1979;?;737-200;Jan;1979;North America;1;1
?;BWIA;1987;PW;MD-80;Apr;1986;Caribbean;?;1
USA;World Airways Inc.;1971;GE;DC-8;?;?;North America;?;1
?;Germanwings GmbH;?;?;MD-80;Sep;1988;Europe;4;4
?;Japan Airlines Co. Ltd.;1985;PW;MD-80;Jan;1984;East Asia;2;2
Spain;?;1992;PW;MD-80;Mar;1990;Europe;?;2
?;?;1967;?;DC-8;?;1966;North America;1;?
USA;?;?;PW;?;Jan;1991;?;1;1
?;McDonnell Douglas;1992;PW;MD-80;Feb;?;North America;1;1
Portugal;TAP Portugal;1981;PW;727;Jan;1981;Europe;1;?
Mexico;Mexicana;1981;PW;727;Feb;1980;Central America and Mexico;3;3
USA;Hughes Airwest Inc.;1968;PW;?;Feb;1968;North America;2;2
United Kingdom;Orion Airways;1985;CF;737-300;Jun;1982;?;3;3
?;Braniff Airlines;1971;PW;747-100;Jan;1968;North America;1;1
United Kingdom;Monarch Airlines;1983;RR;757-200;?;1981;Europe;2;?
?;McDonnell Douglas;1993;PW;MD-80;Jun;?;North America;2;2
Japan;All Nippon Airways Co. Ltd.;1965;PW;?;Jan;1964;East Asia;3;3
?;Juneyao Air Co. LTD.;2018;?;?;Feb;2017;East Asia;3;?
China;Shenzhen Airlines;?;CF;?;Apr;2006;East Asia;5;5
Zimbabwe;Air Zimbabwe;?;PW;737-200;Dec;1986;Africa;1;1
France;Transavia Company SAS;2018;?;?;Sep;2014;?;5;5
