?;ALABAMA;AL;1;?;JIMMY;DEMOCRAT;659170;1182850;DEMOCRAT
1976;ALABAMA;AL;1;FORD;GERALD;?;?;1182850;REPUBLICAN
?;ALABAMA;AL;1;MADDOX;LESTER;AMERICAN INDEPENDENT PARTY;9198;1182850;OTHER
1976;ALABAMA;?;1;BUBAR;BENJAMIN BEN;PROHIBITION;?;1182850;?
1976;ALABAMA;?;?;HALL;GUS;COMMUNIST PARTY USE;1954;1182850;OTHER
1976;?;AL;1;MACBRIDE;ROGER;LIBERTARIAN;?;1182850;LIBERTARIAN
1976;ALASKA;AK;2;FORD;GERALD;?;?;?;REPUBLICAN
1976;ALASKA;AK;2;CARTER;JIMMY;DEMOCRAT;44058;123574;DEMOCRAT
1976;ALASKA;AK;2;?;ROGER;LIBERTARIAN;6785;123574;?
1976;ARIZONA;AZ;4;FORD;GERALD;REPUBLICAN;418642;742719;?
1976;ARIZONA;AZ;4;CARTER;JIMMY;DEMOCRAT;295602;742719;DEMOCRAT
1976;?;AZ;4;MCCARTHY;EUGENE GENE;INDEPENDENT;19229;742719;OTHER
1976;ARIZONA;AZ;4;MACBRIDE;ROGER;LIBERTARIAN;7647;742719;?
1976;ARIZONA;AZ;4;CAMEJO;PETER;SOCIALIST WORKERS;928;742719;OTHER
1976;ARIZONA;AZ;4;ANDERSON;THOMAS J.;AMERICAN;564;742719;OTHER
1976;ARIZONA;AZ;4;MADDOX;?;AMERICAN INDEPENDENT PARTY;85;742719;OTHER
?;?;AR;5;CARTER;?;?;498604;767535;DEMOCRAT
1976;ARKANSAS;AR;5;FORD;GERALD;REPUBLICAN;267903;?;REPUBLICAN
?;ARKANSAS;AR;5;MADDOX;LESTER;AMERICAN INDEPENDENT PARTY;389;767535;?
?;CALIFORNIA;CA;6;FORD;GERALD;REPUBLICAN;3882244;7803770;REPUBLICAN
?;CALIFORNIA;?;6;CARTER;?;DEMOCRAT;3742284;7803770;?
1976;CALIFORNIA;CA;6;MACBRIDE;ROGER;INDEPENDENT;?;7803770;OTHER
1976;CALIFORNIA;CA;6;?;LESTER;AMERICAN INDEPENDENT PARTY;51098;7803770;?
?;CALIFORNIA;CA;6;WRIGHT;?;?;41731;7803770;?
1976;CALIFORNIA;CA;6;?;PETER;?;17259;7803770;OTHER
1976;CALIFORNIA;CA;?;HALL;?;INDEPENDENT;12766;7803770;OTHER
?;COLORADO;CO;8;?;GERALD;REPUBLICAN;584278;?;REPUBLICAN
1976;COLORADO;CO;?;CARTER;JIMMY;?;460801;1081440;DEMOCRAT
1976;COLORADO;CO;8;MCCARTHY;?;?;26047;1081440;OTHER
?;COLORADO;?;8;MACBRIDE;ROGER;LIBERTARIAN;5338;1081440;LIBERTARIAN
1976;COLORADO;CO;8;BUBAR;?;?;2886;1081440;OTHER
?;?;?;8;CAMEJO;PETER;SOCIALIST WORKERS;1122;1081440;OTHER
?;COLORADO;?;8;LAROUCHE;?;U.S. LABOR;565;1081440;OTHER
1976;COLORADO;?;8;HALL;GUS;COMMUNIST PARTY USE;403;1081440;OTHER
?;?;?;9;?;GERALD;?;719261;1386355;REPUBLICAN
1976;CONNECTICUT;CT;?;CARTER;?;DEMOCRAT;647895;1386355;DEMOCRAT
1976;CONNECTICUT;CT;9;MADDOX;LESTER;AMERICAN INDEPENDENT PARTY;7101;1386355;OTHER
1976;?;CT;9;?;;U.S. LABOR;1789;1386355;OTHER
1976;DELAWARE;DE;10;CARTER;JIMMY;DEMOCRAT;122461;?;?
1976;DELAWARE;DE;10;FORD;?;?;109780;235642;REPUBLICAN
1976;DELAWARE;?;10;ANDERSON;THOMAS J.;AMERICAN;?;235642;OTHER
1976;DELAWARE;DE;10;LAROUCHE;?;U.S. LABOR;135;235642;OTHER
1976;DELAWARE;DE;10;BUBAR;BENJAMIN BEN;?;103;235642;OTHER
1976;DISTRICT OF COLUMBIA;DC;11;CARTER;JIMMY;?;?;168830;DEMOCRAT
1976;DISTRICT OF COLUMBIA;DC;11;FORD;GERALD;REPUBLICAN;?;168830;REPUBLICAN
1976;FLORIDA;FL;?;?;JIMMY;DEMOCRAT;1636000;3150631;DEMOCRAT
1976;FLORIDA;FL;12;FORD;GERALD;?;1469531;3150631;REPUBLICAN
?;FLORIDA;FL;?;MCCARTHY;EUGENE GENE;INDEPENDENT;23643;3150631;OTHER
1976;FLORIDA;FL;12;ANDERSON;?;?;21325;3150631;OTHER
1976;GEORGIA;GA;13;CARTER;JIMMY;DEMOCRAT;979409;1463152;DEMOCRAT
1976;GEORGIA;?;13;FORD;GERALD;REPUBLICAN;483743;1463152;REPUBLICAN
1976;HAWAII;HI;?;CARTER;JIMMY;?;147375;291301;DEMOCRAT
1976;HAWAII;?;15;?;GERALD;REPUBLICAN;140003;291301;?
1976;HAWAII;HI;15;MACBRIDE;ROGER;LIBERTARIAN;3923;?;LIBERTARIAN
1976;IDAHO;ID;16;FORD;GERALD;REPUBLICAN;?;340932;REPUBLICAN
1976;IDAHO;ID;?;CARTER;JIMMY;DEMOCRAT;126549;340932;?
1976;?;ID;16;MADDOX;LESTER;AMERICAN;5935;340932;OTHER
1976;?;ID;?;?;ROGER;LIBERTARIAN;?;340932;LIBERTARIAN
1976;?;ID;16;LAROUCHE;;U.S. LABOR;739;340932;OTHER
1976;ILLINOIS;IL;17;?;GERALD;REPUBLICAN;2364269;4721282;REPUBLICAN
1976;ILLINOIS;IL;?;?;?;DEMOCRAT;2271295;4721282;DEMOCRAT
1976;?;IL;?;MCCARTHY;EUGENE GENE;INDEPENDENT;55939;4721282;?
1976;ILLINOIS;IL;17;HALL;GUS;COMMUNIST PARTY USE;9250;4721282;OTHER
?;ILLINOIS;IL;?;MACBRIDE;ROGER;LIBERTARIAN;8057;4721282;LIBERTARIAN
1976;ILLINOIS;IL;17;CAMEJO;?;?;3615;4721282;OTHER
1976;ILLINOIS;IL;17;?;LEVIN;SOCIALIST LABOR;2422;4721282;OTHER
1976;ILLINOIS;IL;17;LAROUCHE;;U.S. LABOR;2018;4721282;OTHER
1976;INDIANA;?;?;FORD;GERALD;?;1183958;2220362;?
1976;INDIANA;IN;18;CARTER;JIMMY;DEMOCRAT;1014714;2220362;DEMOCRAT
1976;INDIANA;IN;18;ANDERSON;THOMAS J.;AMERICAN;14048;2220362;OTHER
1976;INDIANA;?;18;CAMEJO;PETER;?;5695;?;?
1976;?;IN;18;?;;U.S. LABOR;1947;2220362;OTHER
1976;?;?;19;FORD;GERALD;REPUBLICAN;632864;1279303;REPUBLICAN
1976;IOWA;IA;19;CARTER;JIMMY;DEMOCRAT;?;1279303;DEMOCRAT
1976;IOWA;?;19;MCCARTHY;EUGENE GENE;INDEPENDENT;20057;1279303;OTHER
1976;IOWA;IA;19;?;THOMAS J.;AMERICAN PARTY OF IOWA;3041;1279303;OTHER
1976;IOWA;IA;19;?;ROGER;LIBERTARIAN;1454;1279303;LIBERTARIAN
1976;IOWA;IA;19;HALL;GUS;COMMUNIST PARTY USE;551;1279303;OTHER
1976;?;?;19;CAMEJO;PETER;SOCIALIST WORKERS;?;1279303;OTHER
1976;?;IA;19;LAROUCHE;?;U.S. LABOR;?;?;OTHER
?;IOWA;IA;?;ZEIDLER;FRANK;SOCIALIST U.S.A.;233;?;OTHER
1976;IOWA;IA;19;JULIUS JULES;LEVIN;SOCIALIST LABOR;160;1279303;OTHER
1976;KANSAS;?;?;?;GERALD;REPUBLICAN;502752;957845;REPUBLICAN
1976;KANSAS;KS;?;CARTER;JIMMY;DEMOCRAT;430421;957845;?
?;KANSAS;KS;20;?;?;INDEPENDENT;13185;957845;OTHER
?;?;?;?;?;THOMAS J.;AMERICAN;4724;957845;?
1976;KANSAS;KS;20;MACBRIDE;ROGER;INDEPENDENT;3242;?;OTHER
1976;KANSAS;KS;20;MADDOX;LESTER;CONSERVATIVE;2118;?;OTHER
1976;KANSAS;KS;20;BUBAR;?;PROHIBITION;?;957845;OTHER
1976;?;KY;21;CARTER;JIMMY;DEMOCRAT;615717;1167142;DEMOCRAT
1976;KENTUCKY;KY;21;FORD;GERALD;REPUBLICAN;531852;?;REPUBLICAN
1976;KENTUCKY;KY;21;?;THOMAS J.;AMERICAN;?;1167142;OTHER
1976;KENTUCKY;KY;21;?;?;INDEPENDENT;6837;?;OTHER
1976;?;?;?;MADDOX;LESTER;AMERICAN INDEPENDENT PARTY;2328;?;OTHER
1976;KENTUCKY;KY;?;MACBRIDE;ROGER;?;814;1167142;LIBERTARIAN
1976;KENTUCKY;KY;21;LAROUCHE;;?;510;1167142;OTHER
1976;KENTUCKY;KY;21;HALL;?;COMMUNIST PARTY USE;426;1167142;?
1976;KENTUCKY;?;21;CAMEJO;PETER;?;350;1167142;?
?;LOUISIANA;LA;22;CARTER;JIMMY;DEMOCRAT;661365;?;DEMOCRAT
1976;?;LA;?;FORD;GERALD;REPUBLICAN;587446;1277383;REPUBLICAN
1976;LOUISIANA;LA;?;MADDOX;LESTER;AMERICAN INDEPENDENT PARTY;10058;1277383;OTHER
1976;LOUISIANA;LA;22;HALL;GUS;COMMUNIST PARTY USE;7417;1277383;OTHER
1976;LOUISIANA;LA;22;MCCARTHY;?;INDEPENDENT;6490;?;OTHER
?;LOUISIANA;LA;22;MACBRIDE;ROGER;LIBERTARIAN;3134;1277383;?
1976;?;LA;22;?;PETER;?;1473;?;OTHER
1976;MAINE;ME;23;FORD;?;REPUBLICAN;236320;?;REPUBLICAN
?;MAINE;?;23;CARTER;?;DEMOCRAT;232279;?;DEMOCRAT
?;?;ME;23;MCCARTHY;EUGENE GENE;INDEPENDENT;10874;482968;OTHER
1976;?;ME;?;BUBAR;BENJAMIN BEN;PROHIBITION;3495;482968;OTHER
1976;MARYLAND;?;24;CARTER;?;DEMOCRAT;759612;1432273;DEMOCRAT
1976;MARYLAND;MD;?;?;GERALD;REPUBLICAN;672661;1432273;REPUBLICAN
1976;MASSACHUSETTS;MA;?;?;JIMMY;DEMOCRAT;1429475;2547558;?
?;MASSACHUSETTS;MA;25;FORD;?;REPUBLICAN;1030276;?;REPUBLICAN
?;MASSACHUSETTS;MA;25;MCCARTHY;EUGENE GENE;INDEPENDENT;65637;2547558;OTHER
1976;MASSACHUSETTS;MA;25;CAMEJO;?;SOCIALIST WORKERS;8138;2547558;OTHER
1976;MASSACHUSETTS;MA;?;ANDERSON;THOMAS J.;AMERICAN;7555;2547558;OTHER
?;MASSACHUSETTS;MA;25;LAROUCHE;;U.S. LABOR;4922;2547558;OTHER
1976;MASSACHUSETTS;MA;25;?;ROGER;LIBERTARIAN;135;2547558;LIBERTARIAN
1976;MASSACHUSETTS;MA;25;JULIUS JULES;?;SOCIALIST LABOR;19;?;OTHER
?;MICHIGAN;MI;26;?;GERALD;REPUBLICAN;?;3651590;REPUBLICAN
1976;MICHIGAN;MI;26;CARTER;JIMMY;DEMOCRAT;?;3651590;DEMOCRAT
1976;MICHIGAN;MI;26;MCCARTHY;?;INDEPENDENT;47905;?;OTHER
1976;MICHIGAN;MI;26;MACBRIDE;ROGER;LIBERTARIAN;5407;3651590;LIBERTARIAN
1976;MICHIGAN;MI;26;WRIGHT;?;HUMAN RIGHTS;3504;3651590;OTHER
1976;MICHIGAN;MI;26;CAMEJO;?;SOCIALIST WORKERS;1804;?;?
1976;MICHIGAN;MI;26;LAROUCHE;;?;1366;?;?
1976;MICHIGAN;MI;26;JULIUS JULES;LEVIN;?;1148;?;OTHER
1976;MINNESOTA;MN;27;CARTER;?;DEMOCRAT;1070440;?;DEMOCRAT
1976;MINNESOTA;MN;27;FORD;GERALD;REPUBLICAN;819395;1949931;REPUBLICAN
1976;MINNESOTA;MN;27;MCCARTHY;?;MCCARTHY 76;35490;1949931;?
1976;MINNESOTA;MN;27;ANDERSON;THOMAS J.;AMERICAN;13592;1949931;OTHER
1976;?;MN;27;?;PETER;SOCIALIST WORKERS;4149;1949931;OTHER
1976;MINNESOTA;MN;27;MACBRIDE;ROGER;?;3529;1949931;LIBERTARIAN
1976;MINNESOTA;MN;27;HALL;GUS;COMMUNIST PARTY USE;1092;1949931;?
1976;MINNESOTA;MN;27;WRIGHT;MARGARET;PEOPLES;?;1949931;OTHER
1976;MINNESOTA;MN;27;LAROUCHE;?;INTERNATIONAL DEVELOPMENT BANK;543;1949931;?
1976;MINNESOTA;MN;27;?;?;INDUSTRIAL GOVERNMENT PARTY;370;1949931;OTHER
1976;MINNESOTA;?;?;ZEIDLER;FRANK;SOCIALIST;?;1949931;OTHER
?;MISSISSIPPI;MS;28;?;JIMMY;?;?;768390;DEMOCRAT
?;MISSISSIPPI;MS;28;FORD;?;REPUBLICAN;366846;?;REPUBLICAN
1976;?;MS;28;ANDERSON;THOMAS J.;AMERICAN;6678;768390;OTHER
1976;MISSISSIPPI;?;28;MCCARTHY;EUGENE GENE;INDEPENDENT;4074;768390;OTHER
1976;MISSISSIPPI;MS;28;MADDOX;LESTER;AMERICAN INDEPENDENT PARTY;4049;?;OTHER
1976;MISSISSIPPI;?;28;CAMEJO;PETER;?;2805;768390;OTHER
1976;MISSISSIPPI;MS;?;MACBRIDE;ROGER;LIBERTARIAN;2609;768390;LIBERTARIAN
?;MISSOURI;MO;29;CARTER;JIMMY;DEMOCRAT;998387;1953600;DEMOCRAT
1976;MISSOURI;MO;29;FORD;GERALD;REPUBLICAN;927443;1953600;REPUBLICAN
1976;MISSOURI;?;?;MCCARTHY;EUGENE GENE;?;24029;1953600;OTHER
1976;MONTANA;MT;30;FORD;GERALD;REPUBLICAN;173703;328734;REPUBLICAN
1976;MONTANA;MT;30;CARTER;JIMMY;DEMOCRAT;149259;328734;?
?;MONTANA;MT;30;ANDERSON;?;AMERICAN;?;?;OTHER
?;?;NE;?;FORD;?;REPUBLICAN;359219;606749;REPUBLICAN
1976;NEBRASKA;NE;31;?;JIMMY;DEMOCRAT;233293;606749;DEMOCRAT
1976;NEBRASKA;NE;?;MCCARTHY;EUGENE GENE;INDEPENDENT;9383;606749;OTHER
1976;NEBRASKA;NE;31;?;?;?;?;?;OTHER
1976;NEBRASKA;NE;31;MACBRIDE;ROGER;LIBERTARIAN;?;606749;LIBERTARIAN
1976;NEVADA;NV;32;FORD;?;?;?;201876;REPUBLICAN
1976;NEVADA;?;32;?;JIMMY;?;92479;201876;DEMOCRAT
?;NEVADA;NV;32;MACBRIDE;ROGER;LIBERTARIAN;1519;?;LIBERTARIAN
1976;NEVADA;NV;32;MADDOX;LESTER;AMERICAN INDEPENDENT PARTY;1497;201876;OTHER
1976;NEW HAMPSHIRE;?;?;FORD;GERALD;?;185935;339627;?
1976;NEW HAMPSHIRE;NH;?;?;?;DEMOCRAT;147645;?;DEMOCRAT
1976;NEW HAMPSHIRE;NH;?;MCCARTHY;EUGENE GENE;?;4095;339627;OTHER
1976;NEW HAMPSHIRE;NH;33;MACBRIDE;?;LIBERTARIAN;936;?;LIBERTARIAN
1976;NEW HAMPSHIRE;NH;?;?;;?;?;339627;OTHER
?;?;NH;33;?;PETER;SOCIALIST WORKERS;161;339627;OTHER
?;NEW HAMPSHIRE;NH;33;JULIUS JULES;LEVIN;SOCIALIST LABOR;?;339627;OTHER
1976;?;?;34;FORD;GERALD;REPUBLICAN;1509688;3014472;?
?;?;NJ;34;CARTER;?;DEMOCRAT;1444653;?;DEMOCRAT
?;?;NJ;34;MCCARTHY;?;INDEPENDENT;32717;3014472;OTHER
1976;?;NJ;34;?;?;?;9449;3014472;LIBERTARIAN
1976;NEW JERSEY;NJ;34;?;?;?;?;3014472;OTHER
1976;NEW JERSEY;NJ;34;JULIUS JULES;LEVIN;SOCIALIST LABOR;3686;3014472;?
1976;?;?;34;HALL;GUS;COMMUNIST PARTY USE;1662;?;OTHER
1976;NEW JERSEY;NJ;?;LAROUCHE;;U.S. LABOR;1650;3014472;OTHER
1976;NEW JERSEY;NJ;34;CAMEJO;PETER;?;1184;3014472;OTHER
1976;NEW JERSEY;NJ;34;WRIGHT;MARGARET;PEACE & FREEDOM;1044;?;?
1976;?;?;34;BUBAR;BENJAMIN BEN;PROHIBITION;554;3014472;OTHER
1976;?;?;34;ZEIDLER;?;SOCIALIST;469;3014472;OTHER
1976;?;NM;?;FORD;GERALD;?;211419;416590;REPUBLICAN
1976;?;NM;?;CARTER;JIMMY;DEMOCRAT;201148;?;DEMOCRAT
1976;NEW MEXICO;?;35;?;PETER;SOCIALIST WORKERS;2462;416590;OTHER
1976;NEW MEXICO;NM;35;?;ROGER;LIBERTARIAN;1110;?;LIBERTARIAN
1976;NEW MEXICO;?;35;ZEIDLER;FRANK;SOCIALIST;240;?;OTHER
1976;NEW MEXICO;NM;35;BUBAR;?;PROHIBITION;211;416590;OTHER
1976;?;NY;36;CARTER;?;DEMOCRAT;3244165;6668262;DEMOCRAT
?;NEW YORK;NY;36;?;GERALD;REPUBLICAN;2825913;6668262;REPUBLICAN
1976;NEW YORK;NY;?;?;GERALD;CONSERVATIVE;?;6668262;OTHER
1976;?;NY;36;CARTER;JIMMY;LIBERAL PARTY;?;6668262;OTHER
?;NEW YORK;NY;36;MACBRIDE;ROGER;FREE LIBERTARIAN;12197;?;OTHER
1976;?;NY;36;HALL;GUS;COMMUNIST PARTY USE;?;6668262;OTHER
1976;NEW YORK;NY;?;CAMEJO;?;SOCIALIST WORKERS;6996;6668262;?
1976;NEW YORK;NY;36;LAROUCHE;;LABOR;5413;6668262;OTHER
1976;NORTH CAROLINA;NC;37;CARTER;JIMMY;?;927365;?;DEMOCRAT
1976;NORTH CAROLINA;NC;37;?;GERALD;REPUBLICAN;741960;?;REPUBLICAN
1976;NORTH CAROLINA;NC;37;?;?;AMERICAN;5607;1677906;OTHER
1976;NORTH CAROLINA;NC;37;?;ROGER;LIBERTARIAN;2219;1677906;LIBERTARIAN
1976;?;NC;37;?;;U.S. LABOR;755;1677906;OTHER
1976;NORTH DAKOTA;ND;38;FORD;GERALD;REPUBLICAN;153684;297308;REPUBLICAN
1976;NORTH DAKOTA;ND;38;CARTER;JIMMY;DEMOCRAT;136078;297308;DEMOCRAT
?;NORTH DAKOTA;ND;38;?;?;AMERICAN;3698;297308;OTHER
1976;NORTH DAKOTA;ND;38;?;?;?;2952;297308;?
?;NORTH DAKOTA;?;38;MADDOX;LESTER;AMERICAN INDEPENDENT PARTY;269;297308;?
1976;NORTH DAKOTA;ND;38;?;ROGER;LIBERTARIAN;256;297308;LIBERTARIAN
1976;NORTH DAKOTA;ND;38;LAROUCHE;;U.S. LABOR;?;297308;OTHER
1976;NORTH DAKOTA;?;38;HALL;GUS;?;85;297308;OTHER
1976;NORTH DAKOTA;ND;?;BUBAR;BENJAMIN BEN;?;?;297308;OTHER
1976;NORTH DAKOTA;ND;38;CAMEJO;PETER;SOCIALIST WORKERS;43;297308;OTHER
1976;NORTH DAKOTA;ND;38;?;FRANK;SOCIALIST;38;297308;OTHER
1976;OHIO;OH;39;CARTER;JIMMY;DEMOCRAT;2009959;4110456;DEMOCRAT
1976;OHIO;OH;39;?;GERALD;?;2000626;?;REPUBLICAN
1976;?;OH;39;MCCARTHY;EUGENE GENE;INDEPENDENT;?;?;OTHER
1976;?;OH;39;MADDOX;LESTER;AMERICAN INDEPENDENT PARTY;?;?;?
1976;OHIO;OH;39;MACBRIDE;?;LIBERTARIAN;8952;4110456;?
1976;OHIO;OH;39;?;GUS;COMMUNIST PARTY USE;?;4110456;OTHER
1976;OHIO;?;39;CAMEJO;PETER;SOCIALIST WORKERS;?;?;OTHER
1976;OHIO;?;39;LAROUCHE;;U.S. LABOR;?;4110456;OTHER
1976;?;OH;?;?;LEVIN;?;?;4110456;OTHER
?;OHIO;OH;39;BUBAR;BENJAMIN BEN;?;?;4110456;OTHER
1976;?;OK;40;FORD;GERALD;REPUBLICAN;?;1092251;?
1976;OKLAHOMA;?;?;CARTER;JIMMY;DEMOCRAT;532442;1092251;?
1976;OKLAHOMA;OK;?;MCCARTHY;EUGENE GENE;INDEPENDENT;14101;?;OTHER
1976;OREGON;?;41;FORD;GERALD;REPUBLICAN;492120;1029876;REPUBLICAN
1976;OREGON;OR;41;CARTER;?;?;?;1029876;DEMOCRAT
1976;OREGON;OR;41;MCCARTHY;EUGENE GENE;INDEPENDENT;40207;1029876;OTHER
1976;OREGON;OR;41;ANDERSON;THOMAS J.;AMERICAN;?;1029876;OTHER
?;PENNSYLVANIA;PA;42;CARTER;JIMMY;DEMOCRAT;2328677;4620787;DEMOCRAT
1976;PENNSYLVANIA;PA;42;FORD;GERALD;REPUBLICAN;?;4620787;REPUBLICAN
1976;?;PA;42;MCCARTHY;EUGENE GENE;MCCARTHY 76;?;4620787;?
1976;PENNSYLVANIA;PA;42;MADDOX;LESTER;CONSTITUTION PARTY;25344;?;OTHER
1976;PENNSYLVANIA;PA;42;CAMEJO;PETER;SOCIALIST WORKERS;3009;4620787;OTHER
1976;?;PA;42;LAROUCHE;;U.S. LABOR;2744;4620787;?
1976;PENNSYLVANIA;PA;?;HALL;GUS;COMMUNIST PARTY USE;1891;4620787;OTHER
1976;?;RI;44;?;JIMMY;DEMOCRAT;?;410584;DEMOCRAT
1976;RHODE ISLAND;RI;44;FORD;GERALD;REPUBLICAN;?;410584;?
?;RHODE ISLAND;RI;?;MACBRIDE;?;?;715;410584;?
?;RHODE ISLAND;?;44;CAMEJO;?;?;462;410584;OTHER
1976;RHODE ISLAND;RI;44;?;GUS;COMMUNIST PARTY USE;334;410584;OTHER
1976;?;?;44;JULIUS JULES;LEVIN;SOCIALIST LABOR;188;410584;OTHER
1976;SOUTH CAROLINA;SC;?;CARTER;JIMMY;?;?;802583;DEMOCRAT
1976;SOUTH CAROLINA;SC;45;FORD;GERALD;REPUBLICAN;346149;802583;REPUBLICAN
1976;SOUTH CAROLINA;SC;45;ANDERSON;THOMAS J.;AMERICAN;2996;?;OTHER
1976;SOUTH CAROLINA;?;45;MADDOX;LESTER;AMERICAN INDEPENDENT PARTY;1950;?;OTHER
1976;SOUTH DAKOTA;SD;46;FORD;GERALD;REPUBLICAN;151505;300678;REPUBLICAN
1976;?;SD;46;?;JIMMY;DEMOCRAT;147068;300678;?
1976;SOUTH DAKOTA;SD;46;MACBRIDE;ROGER;LIBERTARIAN;1619;?;LIBERTARIAN
1976;SOUTH DAKOTA;?;46;HALL;GUS;COMMUNIST PARTY USE;318;300678;OTHER
1976;SOUTH DAKOTA;SD;46;CAMEJO;PETER;SOCIALIST WORKERS;168;300678;OTHER
?;TENNESSEE;TN;?;CARTER;JIMMY;DEMOCRAT;?;1476346;?
?;TENNESSEE;?;47;FORD;?;REPUBLICAN;633969;?;REPUBLICAN
1976;TENNESSEE;TN;?;ANDERSON;THOMAS J.;INDEPENDENT;5769;1476346;OTHER
?;TENNESSEE;TN;47;MCCARTHY;EUGENE GENE;INDEPENDENT;5004;1476346;OTHER
?;TENNESSEE;TN;47;MADDOX;LESTER;INDEPENDENT;2303;1476346;OTHER
1976;?;TN;?;MACBRIDE;ROGER;INDEPENDENT;1375;1476346;?
1976;TENNESSEE;?;47;HALL;?;?;547;1476346;OTHER
1976;TENNESSEE;TN;?;LAROUCHE;;INDEPENDENT;512;1476346;OTHER
1976;TENNESSEE;?;?;BUBAR;?;INDEPENDENT;?;1476346;OTHER
1976;TEXAS;TX;48;CARTER;JIMMY;DEMOCRAT;2082319;4071884;DEMOCRAT
?;TEXAS;TX;48;FORD;GERALD;REPUBLICAN;?;?;?
1976;TEXAS;TX;48;?;EUGENE GENE;?;20118;4071884;OTHER
?;TEXAS;TX;?;ANDERSON;THOMAS J.;AMERICAN;11442;4071884;?
1976;TEXAS;TX;48;CAMEJO;PETER;SOCIALIST WORKERS;1723;4071884;OTHER
1976;UTAH;UT;?;FORD;GERALD;REPUBLICAN;337908;541218;REPUBLICAN
1976;UTAH;UT;49;CARTER;JIMMY;DEMOCRAT;182110;541218;DEMOCRAT
?;UTAH;UT;49;?;THOMAS J.;AMERICAN;?;?;OTHER
1976;?;UT;49;MCCARTHY;EUGENE GENE;INDEPENDENT;3907;541218;?
1976;?;?;49;MACBRIDE;ROGER;LIBERAL PARTY;2438;541218;OTHER
1976;UTAH;UT;49;MADDOX;?;CONCERNED CITIZENS;1162;?;?
?;UTAH;?;49;CAMEJO;PETER;INDEPENDENT;268;?;?
1976;UTAH;UT;49;HALL;GUS;?;?;541218;OTHER
1976;VERMONT;VT;50;?;GERALD;REPUBLICAN;100387;183902;REPUBLICAN
1976;VERMONT;VT;?;CARTER;JIMMY;?;?;183902;DEMOCRAT
1976;VERMONT;VT;50;MCCARTHY;EUGENE GENE;INDEPENDENT;4001;?;?
1976;?;VT;50;CAMEJO;PETER;?;430;?;OTHER
1976;?;VT;50;LAROUCHE;?;U.S. LABOR;196;183902;?
1976;?;VA;?;FORD;?;REPUBLICAN;836554;1697094;?
1976;VIRGINIA;VA;51;CARTER;JIMMY;?;813896;1697094;DEMOCRAT
1976;VIRGINIA;?;51;?;PETER;?;17802;?;OTHER
1976;VIRGINIA;VA;51;ANDERSON;THOMAS J.;AMERICAN;16686;1697094;OTHER
1976;VIRGINIA;?;51;LAROUCHE;;U.S. LABOR;7508;1697094;OTHER
?;?;VA;51;?;ROGER;LIBERTARIAN;4648;?;LIBERTARIAN
?;?;WA;?;FORD;GERALD;REPUBLICAN;777732;1555534;REPUBLICAN
1976;WASHINGTON;?;53;CARTER;JIMMY;DEMOCRAT;717323;1555534;DEMOCRAT
1976;WASHINGTON;WA;?;MCCARTHY;EUGENE GENE;?;36986;1555534;OTHER
1976;WASHINGTON;WA;53;?;LESTER;?;8585;1555534;OTHER
1976;WASHINGTON;WA;53;MACBRIDE;?;LIBERTARIAN;5042;1555534;LIBERTARIAN
1976;?;WA;?;ANDERSON;?;CONSTITUTION PARTY;1046;?;OTHER
1976;WASHINGTON;WA;53;?;PETER;SOCIALIST WORKERS;905;1555534;OTHER
?;WASHINGTON;WA;53;LAROUCHE;;U.S. LABOR;903;1555534;OTHER
?;WASHINGTON;WA;?;?;GUS;?;817;1555534;OTHER
1976;WASHINGTON;?;53;JULIUS JULES;LEVIN;SOCIALIST LABOR;713;1555534;OTHER
1976;WEST VIRGINIA;WV;54;?;?;DEMOCRAT;435864;750590;DEMOCRAT
?;?;?;54;?;GERALD;?;?;750590;REPUBLICAN
1976;WISCONSIN;WI;55;?;JIMMY;DEMOCRAT;?;2101336;DEMOCRAT
1976;WISCONSIN;WI;55;FORD;?;REPUBLICAN;1004987;2101336;REPUBLICAN
1976;WISCONSIN;WI;55;MCCARTHY;EUGENE GENE;?;34943;2101336;OTHER
1976;WISCONSIN;?;55;MADDOX;?;AMERICAN INDEPENDENT PARTY;8552;2101336;OTHER
1976;WISCONSIN;WI;55;?;FRANK;?;4298;?;?
1976;WISCONSIN;WI;55;MACBRIDE;ROGER;LIBERTARIAN;3814;2101336;LIBERTARIAN
1976;WISCONSIN;?;55;CAMEJO;PETER;SOCIALIST WORKERS;1691;2101336;OTHER
1976;WISCONSIN;WI;55;JULIUS JULES;LEVIN;SOCIALIST LABOR;?;2101336;OTHER
?;?;WY;56;FORD;GERALD;?;92717;156343;REPUBLICAN
1976;WYOMING;?;?;CARTER;?;DEMOCRAT;62239;156343;DEMOCRAT
?;ALABAMA;AL;1;REAGAN;?;?;654192;1341929;REPUBLICAN
?;?;AL;1;CARTER;JIMMY;?;?;1341929;DEMOCRAT
?;ALABAMA;AL;1;ANDERSON;JOHN B.;INDEPENDENT;16481;1341929;OTHER
1980;ALABAMA;AL;1;RARICK;JOHN;CONSERVATIVE;15010;1341929;?
?;ALABAMA;AL;1;CLARK;EDWARD ED;LIBERTARIAN;?;1341929;LIBERTARIAN
1980;ALABAMA;AL;1;BUBAR;BENJAMIN BEN;STATESMAN;1743;1341929;OTHER
1980;ALABAMA;AL;1;HALL;GUS;?;1629;1341929;OTHER
