riga;nome attributo;valore da imputare;valore imputato
2919;country;IT;IT
1201;circuit_name;Misano;?
797;shortname;CZE;?
2658;circuit_name;Misano;?
618;year;2015;?
689;year;2014;?
527;number;18.0;?
1510;year;2016;?
53;country;ES;ES
881;bike_name;KTM;?
225;bike_name;Speed Up;Speed Up
649;category;Moto3;?
2622;team_name;OCTO Pramac MotoE;?
2224;points;25;?
1229;year;2014;?
753;rider_name;Dovizioso Andrea;Dovizioso Andrea
1472;number;17.0;?
86;rider;2502;2502
2022;position;1;1
2827;rider_name;Iannone Andrea;Iannone Andrea
1433;number;24.0;?
1305;year;2014;?
1407;year;2010;?
1519;number;26.0;?
2233;points;25;?
2169;year;2011;?
133;shortname;VAL;VAL
1355;rider;2093;2093
1834;country;FR;FR
6;circuit_name;Indianapolis;?
1200;shortname;MAL;?
2744;rider;2488;2488
124;country;US;US
2992;rider;2621;2621
2044;shortname;FRA;?
408;year;2015;?
1649;rider;2499;2499
156;rider_name;Smith Bradley;Smith Bradley
1156;number;3.0;?
1091;team_name;Team SUZUKI ECSTAR;?
2812;category;Moto2;?
1865;bike_name;Yamaha;?
1282;rider_name;Hayden Nicky;Hayden Nicky
1331;circuit_name;Texas;?
1659;year;2014;?
549;country;AU;AU
191;rider_name;Espargaro Pol;Espargaro Pol
2199;bike_name;Ducati;?
1790;country;IT;IT
2075;shortname;CZE;?
2906;shortname;QAT;?
2798;circuit_name;Brno;?
1577;bike_name;KTM;?
1933;bike_name;Ducati;?
2118;rider;2055;2055
2177;rider_name;Marquez Alex;Marquez Alex
2747;position;4;5
2778;number;13.0;?
33;rider_name;Loi Livio;Loi Livio
1904;points;25;?
512;circuit_name;Aragon;?
2832;category;MotoGP;?
1340;rider_name;Vazquez Efren;Vazquez Efren
2372;circuit_name;Jerez;?
1755;rider_name;Rossi Valentino;Rossi Valentino
712;year;2016;?
147;rider;2103;2103
1063;category;MotoGP;?
251;rider_name;Cluzel Jules;Cluzel Jules
442;year;2016;?
585;position;3;4
1823;rider_name;Takahashi Yuki;Takahashi Yuki
1596;shortname;GER;?
919;country;FR;FR
174;team_name;Pramac Racing;?
1606;country;JP;JP
3000;circuit_name;Ricardo Tormo;?
1239;rider_name;Pedrosa Dani;Pedrosa Dani
1133;category;Moto3;Moto3
1647;points;16;?
2377;year;2015;?
2906;rider_name;Rossi Valentino;Rossi Valentino
6;position;2;1
689;bike_name;Kalex;?
1038;position;5;5
910;shortname;POR;?
2243;number;23.0;?
2649;year;2013;?
2961;team_name;Derbi Racing;?
39;number;71.0;?
679;bike_name;KTM;?
1589;country;IT;IT
441;rider_name;Bastianini Enea;Bastianini Enea
527;shortname;VAL;?
124;year;2006;?
2097;team_name;Repsol Honda Team;?
1222;category;125cc;?
515;shortname;JPN;?
1775;rider;2174;2174
1962;country;GB;GB
612;rider;2586;2586
134;bike_name;Mahindra;?
1564;shortname;FRA;?
1207;points;13;?
1371;points;11;?
500;points;25;?
1391;year;2021;?
1346;number;19.0;?
2037;position;4;5
360;shortname;JPN;?
1289;rider;2130;2130
2359;shortname;MAL;?
2019;points;25;?
2785;year;2011;?
1941;rider;2032;2032
2538;number;36.0;?
1657;country;ES;ES
2590;points;20;?
2125;category;125cc;?
1291;rider_name;Marini Luca;Marini Luca
1861;rider;2535;2535
20;country;ES;ES
116;position;2;2
1406;rider;2585;2585
1154;points;20;?
1675;rider_name;Espargaro Pol;Espargaro Pol
1802;year;2006;?
140;category;Moto3;?
2499;number;7.0;?
42;bike_name;Suter;Suter
1803;team_name;Mahindra Racing;?
2853;shortname;MAL;?
1787;number;99.0;?
1708;points;20;?
2408;shortname;JPN;?
2105;number;26.0;?
427;number;39.0;?
2302;circuit_name;Sepang;?
2937;circuit_name;Losail;?
2926;rider;1988;1988
873;number;14.0;?
1567;points;20;?
1483;circuit_name;Jerez;?
2600;bike_name;Kalex;?
1074;shortname;AME;?
2900;year;2012;?
533;number;5.0;?
2678;country;ES;ES
1271;rider_name;Vietti Celestino;Vietti Celestino
1538;circuit_name;Brno;?
2854;rider;2330;?
1004;shortname;AUS;?
2251;category;MotoGP;?
173;number;23.0;?
2111;number;25.0;?
1293;rider_name;Binder Brad;Binder Brad
597;position;1;1
1283;shortname;FRA;?
2019;year;2007;?
390;number;44.0;?
2344;points;11;?
81;rider;2004;2004
805;category;Moto3;Moto3
881;category;Moto3;?
2022;number;73.0;?
2843;number;11.0;?
951;bike_name;Speed Up;?
1159;team_name;Bancaja Aspar Team 125cc;?
552;team_name;Humangest Racing Team;?
2050;rider;2564;2564
2523;circuit_name;Le Mans;?
2168;team_name;Camel Yamaha Team;?
1586;rider_name;Baldassarri Lorenzo;Baldassarri Lorenzo
2429;number;5.0;?
1605;circuit_name;Mugello;?
2575;rider;2429;?
2225;bike_name;FTR Honda;?
2443;rider_name;Antonelli Niccolo;Antonelli Niccolo
622;position;3;2
1397;circuit_name;Catalunya;?
615;country;IT;IT
1429;rider;1762;1762
1335;team_name;Red Bull KTM GP125;?
153;team_name;Dynavolt Intact GP;?
119;year;2014;?
970;team_name;Master - Mapfre Aspar;?
1800;country;ES;ES
1280;position;4;4
864;rider;2330;2330
2454;rider;2202;2202
1538;country;IT;IT
2754;shortname;CAT;?
933;year;2009;?
2014;number;48.0;?
1246;rider;2075;2075
744;points;16;?
2464;category;250cc;?
1199;team_name;Fiat Yamaha Team;?
2879;year;2021;?
2046;circuit_name;Texas;?
