2005;?;?;Shanghai;?;?;?;?;5;11;19.0;AR
?;?;?;?;2015;?;?;Honda;6;?;1.0;ES
?;250cc;CHN;Shanghai;?;Barbera Hector;Fortuna Honda;?;7;?;80.0;?
2005;250cc;CHN;Shanghai;?;?;MS Aprilia Italia Corse;Aprilia;8;8;?;?
?;250cc;CHN;?;2058;?;?;Honda;?;?;48.0;ES
2005;?;CHN;Shanghai;?;Takahashi Yuki;?;Honda;10;6;?;JP
2005;?;?;?;?;?;?;Aprilia;1;25;?;?
?;?;?;?;2068;Lai Fabrizio;Kopron Racing World;Honda;2;?;?;IT
?;?;CHN;Shanghai;2004;?;Red Bull KTM GP125;?;3;?;?;?
2005;?;?;Shanghai;2075;Luthi Thomas;Elit Grand Prix;Honda;4;13;12.0;CH
?;125cc;?;Shanghai;2008;Koyama Tomoyoshi;Ajo Motorsport;?;5;11;71.0;?
2005;?;CHN;?;2080;?;Nocable.it Race;Aprilia;6;10;58.0;?
2005;?;CHN;Shanghai;?;Espargaro Aleix;Seedorf RC3 - Tiempo Holidays;Honda;7;?;41.0;?
?;125cc;?;Shanghai;1915;Nieto Pablo;Caja Madrid - Derbi Racing;?;8;8;22.0;?
2005;?;CHN;Shanghai;2108;?;Metis Racing Team;Derbi;9;?;52.0;CZ
2005;125cc;CHN;Shanghai;?;Simon Julian;Red Bull KTM GP125;KTM;10;6;?;ES
2005;?;FRA;?;?;Rossi Valentino;Gauloises Yamaha Team;Yamaha;?;?;46.0;IT
?;MotoGP;FRA;Le Mans;1588;?;?;?;?;20;?;ES
2005;MotoGP;?;Le Mans;?;Edwards Colin;?;?;3;?;5.0;US
2005;MotoGP;FRA;Le Mans;1854;?;Movistar Honda MotoGP;Honda;4;?;33.0;IT
2005;?;FRA;?;?;Biaggi Max;Repsol Honda Team;Honda;?;?;3.0;?
?;?;FRA;Le Mans;2093;Hayden Nicky;?;?;?;10;69.0;US
2005;?;FRA;Le Mans;1516;?;Ducati Marlboro Team;Ducati;7;?;?;IT
?;?;FRA;Le Mans;?;?;Kawasaki Racing Team;Kawasaki;8;8;56.0;JP
2005;MotoGP;FRA;Le Mans;1944;?;Fortuna Yamaha Team;Yamaha;?;7;?;?
2005;?;FRA;Le Mans;1862;Bayliss Troy;Camel Honda;?;?;6;12.0;?
2005;250cc;?;Le Mans;?;Pedrosa Dani;Telefonica Movistar Honda 250cc;Honda;1;?;?;ES
?;?;?;?;1888;?;Aprilia Aspar 250cc;Aprilia;?;20;7.0;FR
2005;250cc;?;Le Mans;?;?;Team Scot;?;3;16;34.0;IT
2005;?;?;Le Mans;2032;Stoner Casey;?;Aprilia;4;13;27.0;AU
?;250cc;FRA;?;2058;Lorenzo Jorge;Fortuna Honda;Honda;?;11;48.0;ES
2005;250cc;?;?;?;Aoyama Hiroshi;?;?;?;10;?;JP
2005;250cc;FRA;Le Mans;?;Barbera Hector;?;Honda;7;9;80.0;ES
2005;?;?;Le Mans;?;Debon Alex;?;Honda;?;8;6.0;?
2005;250cc;?;?;?;Guintoli Sylvain;Equipe GP de France - Scrab;Aprilia;?;?;50.0;?
?;250cc;FRA;Le Mans;2081;Takahashi Yuki;?;Honda;?;6;?;JP
2005;?;FRA;Le Mans;2075;Luthi Thomas;?;?;1;?;12.0;CH
2005;125cc;FRA;Le Mans;2103;?;Master Aspar;?;2;20;33.0;ES
?;?;?;Le Mans;?;Kallio Mika;?;?;?;16;36.0;FI
2005;?;?;Le Mans;2098;Di Meglio Mike;Kopron Racing World;Honda;4;?;63.0;FR
2005;?;?;Le Mans;2080;?;Nocable.it Race;Aprilia;?;11;58.0;?
2005;?;?;Le Mans;?;Talmacsi Gabor;Red Bull KTM GP125;KTM;?;?;14.0;HU
