2947;light;1
859;humidity;51.1
1695;motion;0
1857;co;0.0042
512;co;0.005
1693;light;0
2282;temp;22.5
329;device;00:0f:00:70:91:0a
241;lpg;0.0077
110;device;b8:27:eb:bf:9d:51
577;co;0.0028
949;co;0.0027
167;co;0.005
1614;co;0.0043
2980;co;0.0049
1201;co;0.005
2474;lpg;0.006999999999999999
1874;device;b8:27:eb:bf:9d:51
2135;light;0
162;humidity;76.1
2927;co;0.005
2592;light;0
2862;device;b8:27:eb:bf:9d:51
166;smoke;0.019
1226;lpg;0.0078
232;lpg;0.0071
846;light;0
2055;lpg;0.0048
1956;motion;0
1508;lpg;0.0077
1114;co;0.0051
2600;motion;0
789;lpg;0.0078
200;smoke;0.018000000000000002
2451;light;0
534;motion;0
946;smoke;0.021
826;humidity;78.8
822;temp;27.0
1087;motion;0
208;lpg;0.0051
2394;temp;22.6
2986;temp;26.7
622;humidity;51.3
550;co;0.005
1499;humidity;78.3
1110;co;0.0043
2364;device;b8:27:eb:bf:9d:51
1583;light;0
959;smoke;0.018000000000000002
151;co;0.0043
1680;co;0.0042
2365;device;00:0f:00:70:91:0a
1111;humidity;76.2
1647;lpg;0.0069
2752;light;1
2534;light;0
449;device;b8:27:eb:bf:9d:51
71;co;0.0049
1341;motion;0
243;device;b8:27:eb:bf:9d:51
1255;lpg;0.0048
2173;co;0.0026
595;co;0.005
2835;light;0
806;lpg;0.0077
2510;smoke;0.021
2309;light;0
636;motion;0
2083;co;0.005
2605;light;0
2877;humidity;76.9
983;smoke;0.021
1385;temp;19.7
1297;co;0.0026
93;motion;0
1612;humidity;75.8
867;light;1
1767;lpg;0.0077
751;temp;19.6
2630;motion;0
1109;lpg;0.0077
842;smoke;0.021
2899;temp;22.7
1571;temp;19.8
2841;smoke;0.02
703;humidity;78.5
1018;lpg;0.0078
2301;device;b8:27:eb:bf:9d:51
2614;co;0.005
1354;lpg;0.0077
2479;device;00:0f:00:70:91:0a
1131;lpg;0.0069
116;motion;0
310;motion;0
421;smoke;0.02
1527;smoke;0.019
2688;motion;0
2014;device;b8:27:eb:bf:9d:51
338;humidity;74.7
1582;co;0.0043
1489;temp;26.9
2185;smoke;0.018000000000000002
1758;motion;0
2359;device;1c:bf:ce:15:ec:4d
2064;co;0.0026
1693;device;b8:27:eb:bf:9d:51
475;smoke;0.013000000000000001
1065;humidity;51.1
440;humidity;48.8
1004;motion;0
1126;smoke;0.021
2841;motion;0
518;smoke;0.021
2546;motion;0
108;humidity;76.1
361;lpg;0.0077
2721;device;b8:27:eb:bf:9d:51
1644;device;1c:bf:ce:15:ec:4d
502;lpg;0.0077
410;co;0.0028
2963;lpg;0.0068
2154;co;0.005
77;motion;0
418;co;0.0028
341;temp;27.0
1373;temp;22.7
1125;light;1
1054;temp;22.6
1958;motion;0
985;lpg;0.0077
1398;device;b8:27:eb:bf:9d:51
2929;device;1c:bf:ce:15:ec:4d
2813;device;1c:bf:ce:15:ec:4d
612;smoke;0.021
1486;device;b8:27:eb:bf:9d:51
1778;lpg;0.0077
1562;motion;0
212;lpg;0.006999999999999999
1551;temp;26.9
1418;lpg;0.0048
1728;light;1
429;temp;27.0
2543;motion;0
2147;lpg;0.0046
822;device;1c:bf:ce:15:ec:4d
504;co;0.0042
2866;motion;0
2593;motion;0
176;humidity;51.0
1868;humidity;74.5
2234;smoke;0.018000000000000002
2316;motion;0
1730;lpg;0.0047
2457;humidity;76.2
2399;smoke;0.018000000000000002
2084;co;0.005
1405;motion;0
48;device;b8:27:eb:bf:9d:51
575;humidity;75.1
1707;light;1
359;temp;19.6
780;motion;0
902;light;0
2670;temp;19.8
16;motion;0
1530;lpg;0.0077
614;co;0.0046
2996;temp;22.6
591;lpg;0.0077
2884;lpg;0.0076
2584;motion;0
349;motion;0
1728;lpg;0.0068
1266;temp;19.7
65;lpg;0.0077
2771;temp;22.7
2616;motion;0
639;smoke;0.018000000000000002
1414;motion;0
2884;device;b8:27:eb:bf:9d:51
311;temp;22.5
9;light;1
2983;device;b8:27:eb:bf:9d:51
2637;motion;0
1932;lpg;0.0077
1297;motion;0
863;device;b8:27:eb:bf:9d:51
712;light;0
892;smoke;0.013000000000000001
823;motion;0
2393;motion;0
2358;co;0.005
1292;lpg;0.0068
302;co;0.0027
1964;humidity;51.3
2141;humidity;75.6
1641;smoke;0.021
1837;light;1
624;co;0.005
1764;lpg;0.0068
391;motion;0
380;motion;0
1959;temp;26.9
2777;device;00:0f:00:70:91:0a
991;light;0
1555;humidity;51.2
92;motion;0
697;temp;19.6
1054;co;0.0051
574;lpg;0.0077
1094;co;0.0026
2696;device;00:0f:00:70:91:0a
1508;co;0.005
138;lpg;0.0076
1110;humidity;77.9
2764;light;0
994;temp;22.6
337;lpg;0.0077
1948;smoke;0.021
1310;smoke;0.021
1699;temp;22.5
1866;device;b8:27:eb:bf:9d:51
701;smoke;0.013000000000000001
2776;smoke;0.018000000000000002
1363;temp;22.7
33;device;1c:bf:ce:15:ec:4d
2704;humidity;51.2
1735;humidity;49.4
674;co;0.0051
613;co;0.0028
1643;device;b8:27:eb:bf:9d:51
10;humidity;50.9
2778;smoke;0.02
1684;co;0.0042
1618;motion;0
648;smoke;0.018000000000000002
84;motion;0
1864;temp;22.1
2944;lpg;0.0068
598;lpg;0.0071
2855;motion;0
2941;motion;0
660;lpg;0.0051
1654;humidity;77.6
9;motion;0
1928;temp;19.5
1637;humidity;77.6
1041;lpg;0.0069
2931;lpg;0.0076
1017;light;1
2094;co;0.0025
1998;humidity;75.4
2696;motion;0
1281;smoke;0.021
2682;device;b8:27:eb:bf:9d:51
2639;humidity;76.5
126;light;0
2028;light;0
304;light;1
1242;smoke;0.021
2107;device;1c:bf:ce:15:ec:4d
2568;humidity;51.3
1735;lpg;0.0077
118;device;00:0f:00:70:91:0a
840;device;b8:27:eb:bf:9d:51
