Thailand;Nok Air;2016;?;?;May;?;Southeast Asia;?;3
?;United States Navy;2011;CF;737-800A;?;2011;North America;2;2
Belgium;?;1979;PW;737-200;Feb;1979;Europe;1;1
?;Air Belgium;1991;?;737-400;Jun;1988;?;1;1
?;GATX Financial Corporation;1969;PW;727;?;?;North America;2;2
?;?;2000;GE;?;Feb;1999;North America;2;?
Australia;?;2018;?;737-800A;?;2016;Oceania;1;1
Jamaica;Air Jamaica-See CBL;?;?;DC-9;Jan;1969;Caribbean;2;2
China;Bank of Communications Leasing;2018;GE;787-9;?;?;East Asia;?;2
Yemen;Alyemen Airlines;?;PW;737-200;Oct;1983;Middle East;2;?
Canada;Canadian Air Force;1970;PW;707/720;Feb;?;North America;?;4
Turkey;SunExpress Airlines;2015;CF;737-800;?;2014;Europe;5;?
USA;Reno Air;?;RR;?;Jan;1996;?;2;2
Brazil;Cruzeiro;1971;PW;727;Jun;?;South America;?;?
USA;Southern Airways - USA (Inacti;?;PW;?;Jun;?;North America;3;?
?;?;?;PW;727;?;1966;South America;?;?
Sudan;Sudan Airways;1975;PW;737-200;?;1974;Africa;2;2
USA;Texas Air Corporation;1974;PW;DC-9;Feb;?;North America;?;1
United Kingdom;West Coast Airlines - UK (Inac;?;?;DC-9;?;1965;Europe;3;?
Israel;EL AL Israel Airlines;?;PW;?;Jan;?;Middle East;1;1
?;Nippon Cargo Airlines;?;?;747-400F;Jan;2004;?;2;2
Turkey;Cyprus Turkish Airlines (KTHY);1997;RR;?;Jun;1996;Europe;2;2
Netherlands;Martinair Cargo;?;?;DC-10;Feb;1972;?;1;1
Colombia;Avianca;?;?;727;?;?;?;?;?
France;Euralair;1991;CF;737-500;May;1987;Europe;?;1
Yemen;Yemenia;1979;PW;727;Sep;1979;?;1;?
Japan;?;2006;?;747-400F;Jan;2004;East Asia;1;?
USA;Trans Carib Air;1968;GE;DC-8;?;1966;North America;?;?
?;?;1972;?;DC-10;Feb;1972;?;2;2
?;Oman Air (SAOC);2022;CF;737 MAX;Mar;?;?;2;2
Angola;?;?;CF;737-700;Dec;2005;?;1;1
?;Skyways Leasing;2017;CF;737-800;?;2007;Europe;1;1
Tanzania United Republic of;?;1979;PW;?;Mar;1978;Africa;1;1
?;Hashemite Kingdom of Jordan;1980;PW;727;Sep;?;Middle East;?;1
?;Presidential Flight;1999;?;?;?;?;Middle East;1;?
China;?;?;?;?;Apr;1993;East Asia;?;?
Sweden;Linjeflyg;1991;?;737-500;?;1988;Europe;2;?
USA;Boeing Capital Corporation;2019;GE;777F;Aug;?;?;1;1
United Kingdom;easyJet;2002;CF;737-700;Mar;2000;Europe;?;4
?;Australian Wedgetail;2003;?;?;Oct;2001;Oceania;1;?
Morocco;Royal Moroccan Air Force;1982;?;707/720;Mar;1982;Africa;1;1
United Kingdom;TUI Travel PLC;?;?;?;?;1993;Europe;?;4
?;Trans-Australia Airlines;1964;?;727;Feb;1963;?;2;2
?;?;?;GE;777-200LR;May;2010;Africa;1;1
USA;?;1973;PW;DC-9;Mar;?;North America;1;1
?;Starflite Corporation;?;RR;?;Dec;1999;North America;1;1
USA;Executive Jet Aviation;1967;PW;707/720;Nov;1966;North America;2;2
Turkey;Sky Airlines;?;CF;737-900ER;May;2006;Europe;2;2
Saudi Arabia;?;1999;GE;777-200ER;?;1998;?;?;1
USA;?;2019;GE;?;?;2018;North America;?;1
Brazil;Varig Airlines;?;GE;DC-10;Jan;1974;?;1;1
Austria;Lauda Air;2001;?;737-700;Jan;?;Europe;?;2
?;Cameroon Airlines;1985;PW;?;Jan;?;Africa;?;1
USA;Panagra Cargo;1966;PW;DC-8;Nov;?;North America;1;?
Serbia;?;?;PW;?;?;?;?;1;?
Indonesia;Lion Air;2014;CF;737-900ER;?;2008;Southeast Asia;4;4
Serbia;Air Serbia;1974;PW;727;?;1974;?;?;1
Russian Federation;BLF Ltd.;?;CF;?;Mar;?;?;2;?
USA;?;2019;GE;?;Jun;2018;?;4;4
?;Italian Air Force Tanker;?;?;767-200ER;Apr;2002;?;1;1
Madagascar;?;?;PW;737-200;?;?;Africa;1;?
United Kingdom;Midland Montagu Leasing;1981;PW;737-200;?;?;?;1;1
South Korea;?;2010;PW;?;Jan;2008;East Asia;1;?
Equatorial Guinea;?;2014;CF;?;?;?;Africa;3;3
Turkey;?;?;CF;737-700W;Aug;2003;Europe;1;1
United Kingdom;easyJet;2003;?;?;Mar;?;Europe;?;?
Denmark;Maersk Air;?;?;737-300;Jan;1989;Europe;1;1
China;?;1993;CF;?;Aug;1992;East Asia;1;1
Australia;Australian Airlines Limited;1992;CF;737-400;Mar;?;Oceania;?;?
USA;McDonnell Douglas;1981;?;?;Jan;?;North America;1;1
Thailand;Thai Airways International;?;GE;?;Mar;1992;Southeast Asia;1;?
Ireland;Timaero Ireland Limited;2018;CF;?;Jan;2014;?;2;2
Russian Federation;UTair Aviation;2013;?;?;Sep;2011;Europe;1;1
China;?;2015;CF;737-800;Dec;2013;?;?;4
Russian Federation;AirBridgeCargo Airlines;2016;?;?;Mar;2016;Europe;2;2
Bahamas;Bahamasair;1981;PW;737-200;?;?;Caribbean;?;1
United Kingdom;?;1997;RR;757-200;?;1996;Europe;?;1
?;Panagra Cargo;1960;PW;?;Oct;1955;?;3;3
Czech Republic;?;2010;CF;737-800;Sep;2006;?;2;2
?;?;?;GE;?;Jan;1993;North America;10;10
?;Aviation Service & Support;?;?;?;Jun;?;North America;?;1
?;Lion Air;2014;CF;737-800;Feb;2008;Southeast Asia;16;?
Ireland;GPA Group;?;CF;737-500;Jan;1988;Europe;2;2
?;The Republic of Niger;?;?;?;Jan;1977;Africa;1;1
Canada;Transair (Inactive);1970;?;737-200;?;1968;North America;2;2
USA;ATAircraft One;1967;PW;DC-9;Jan;1966;North America;3;?
Yemen;Yemenia;1976;PW;?;Jun;1976;Middle East;1;1
China;?;1996;?;?;?;1992;East Asia;?;3
Singapore;?;2017;CF;737-800;Feb;2017;?;2;2
Taiwan;?;1998;RR;MD-90;Oct;?;?;4;4
China;Okay Airways Company Limited;2017;CF;737-800;?;2014;East Asia;1;1
USA;Atlas Air Inc.;1998;?;?;?;1997;?;5;?
Japan;MCAP Japan01 Limited;2010;CF;?;Jun;?;?;2;?
?;NAS Aviation Services LLC;?;CF;737-400;Jan;1996;North America;3;3
Czech Republic;CSA;?;CF;?;Mar;1992;Europe;?;5
Turkmenistan;Turkmenhowayollary Agency;2010;GE;777-200LR;Jan;2008;?;1;1
India;Air India;1968;PW;?;Jan;1967;?;1;?
USA;TWA;?;PW;707/720;Jan;?;North America;12;?
USA;?;1968;GE;DC-8;?;1966;?;1;1
China;?;?;?;?;Apr;1991;?;?;1
France;Air-Lib;1991;PW;MD-80;?;?;Europe;?;2
United Kingdom;Jet2.com Ltd;2017;CF;737-800;Sep;?;Europe;14;14
?;Wien Air Alaska;1969;PW;737-200;Jan;1968;North America;1;1
Netherlands;Air France-KLM Group;2016;GE;777-300ER;May;2014;?;1;?
?;Transavia Airlines;1989;CF;737-300;Mar;1988;Europe;?;2
Australia;Qantas Airways;?;RR;747-100;Jan;1980;?;2;?
United Kingdom;Orion Airways;1982;PW;737-200;Mar;1981;?;1;?
Kazakhstan;Air Astana;2014;PW;767-300ER;Feb;2012;Central Asia;1;1
Singapore;SilkAir;?;CF;?;?;?;Southeast Asia;8;8
USA;DHL Aviation Americas;2022;GE;777F;Dec;2020;?;1;1
?;Somon Air;2011;CF;737-900ER;Feb;?;Central Asia;2;?
?;?;2005;CF;737-800;?;?;Oceania;2;2
Canada;Air Canada;1973;PW;747-100;Jan;1973;North America;1;?
Germany;?;?;PW;MD-80;Oct;1985;?;1;1
?;Essex Wire Corp.;1969;PW;737-200;Sep;?;North America;1;1
Serbia;AVIOGENEX;?;?;?;Oct;?;Europe;?;1
Ireland;Irish Aerospace;1988;PW;MD-80;Jan;1988;Europe;1;?
?;LATAM Airlines Group;?;GE;?;Jan;?;?;?;2
USA;Pacific Northern;?;?;?;Apr;?;?;2;?
United Kingdom;Rolls-Royce A/C Management;1999;RR;757-200;Aug;?;Europe;4;?
Mauritania;Mauritania Airlines;?;?;737 MAX;Nov;?;Africa;?;?
?;Everbright Financial Leasing;?;CF;737-800;Jul;2016;?;?;1
?;Virgin Atlantic Airways;?;RR;?;Mar;?;Europe;7;7
USA;United States Navy;2002;?;737-700C;Jan;2001;?;?;1
USA;Air Florida;?;PW;737-200;Jan;1979;North America;1;1
United Kingdom;BDS UK P-8;2020;CF;737-800A;?;2018;?;3;?
Ireland;SMBC Aviation Capital;2018;CF;?;Jan;2018;Europe;1;?
Luxembourg;Cargolux Airlines Internationa;2004;?;?;Jan;?;?;1;?
Italy;Air Trading 92;1990;?;MD-80;Sep;1987;Europe;2;2
Italy;Aero Trasporti Italiani;1971;?;DC-9;?;1969;Europe;1;?
?;Tanzania;2018;RR;787-8;Dec;2016;?;?;?
?;?;2017;?;?;Apr;?;?;7;7
Norway;Busy Bee;1979;?;737-200;Dec;1979;Europe;1;1
Portugal;TAP Portugal;1968;?;?;Feb;?;?;1;1
Saudi Arabia;Albaraka;1993;CF;737-400;Oct;1989;?;1;1
?;PLUNA;1969;PW;737-200;?;?;South America;1;1
Angola;?;?;CF;737-700;?;2006;?;?;1
China;Ruili Airlines;2018;?;737-800;May;2014;?;1;1
?;LOT Polish Airlines;?;?;787-8;?;2007;Europe;1;1
?;American Airlines;1975;?;727;Jan;?;North America;6;6
Taiwan;Hwa-Hsia Leasing;?;RR;MD-90;Jun;1996;?;3;3
France;?;1988;PW;?;?;1986;?;3;3
Angola;?;1985;PW;737-200;Jan;1985;?;1;1
Netherlands;Transavia Airlines;?;?;737-300;?;?;?;1;1
Sweden;?;1988;?;MD-80;Sep;?;Europe;1;?
Thailand;?;?;?;?;Feb;1995;Southeast Asia;1;1
?;Fiji Airways;2021;?;?;?;?;?;3;?
?;?;?;?;?;?;?;Oceania;1;1
Canada;Pacific Western Airlines;1975;PW;737-200;Jan;1975;?;2;2
?;VIASA;?;GE;DC-8;?;1967;South America;1;1
?;GOL Linhas Aereas;2006;?;737-800;Jan;2005;South America;4;?
Unidentified;?;?;?;777F;?;2014;Unidentified;4;4
Afghanistan;?;?;PW;?;?;1969;?;1;1
Indonesia;Pelita Air Service;1975;PW;707/720;?;1974;Southeast Asia;1;1
China;?;?;PW;MD-80;Mar;?;East Asia;?;1
?;AVIACO;1974;PW;DC-9;Feb;1973;Europe;?;4
Germany;?;?;PW;?;?;1970;?;1;1
?;?;1986;CF;737-300;Jan;?;East Asia;?;1
USA;?;1999;?;?;?;1996;North America;1;1
Norway;?;?;CF;?;Jan;?;Europe;6;6
USA;TWA;1959;PW;707/720;Jan;?;North America;?;4
New Zealand;Air New Zealand;1975;GE;DC-10;Feb;?;?;2;?
Taiwan;Mandarin Airlines;1995;PW;747-400;?;1994;?;1;1
USA;Midwest Airlines Inc.;2004;BR;?;?;2002;North America;6;6
China;Shanghai Airlines;?;PW;767-300;?;?;East Asia;?;1
Chile;?;1981;PW;737-200;May;1980;?;1;1
USA;BDS U.S. Navy (P-8A Poseidon);2020;CF;737-800A;Jan;2018;North America;3;3
Sweden;KB Flygplanet;1988;?;MD-80;Feb;?;Europe;1;?
?;?;1968;PW;727;Aug;1967;North America;2;2
?;?;?;CF;737-700;Dec;1999;North America;3;?
Netherlands;ITOCHU AirLease B.V.;1992;GE;767-300ER;?;1991;Europe;3;?
Brazil;Panair do Brasil;1961;PW;DC-8;Oct;?;South America;?;2
Denmark;?;?;RR;757-200;Jan;?;Europe;1;1
Germany;Suedflug;1968;PW;DC-9;Jan;1966;Europe;2;2
?;?;1981;PW;737-200;Oct;?;South America;1;1
USA;Airlift International;1963;?;?;Feb;1963;North America;?;1
Singapore;BOC Aviation Limited;?;CF;737-800;Feb;2015;Southeast Asia;?;3
Denmark;Maersk Air;1976;PW;737-200;Jan;?;?;2;?
USA;World Airways Inc.;?;PW;707/720;Jan;1963;North America;?;1
USA;Aloha Airlines;1969;PW;737-200;?;1968;North America;3;?
?;EVA Air;1995;GE;747-400M;?;1995;?;?;1
Ethiopia;Ethiopian Airlines Group;1987;PW;737-200;Jan;1987;?;1;1
China;Bank of Communications Leasing;2015;CF;737-800;Jun;2013;East Asia;?;3
?;Voyager Aviation Aircraft Leas;2017;?;777-300ER;Jul;2014;North America;?;?
United Kingdom;buzz;1992;CF;737-400;Apr;?;Europe;?;?
?;MyTravel Airways;?;GE;767-300ER;Aug;1993;Europe;2;?
Lebanon;?;?;?;747-200;Jun;?;Middle East;3;3
Brazil;?;?;PW;727;Jan;?;?;?;4
South Korea;Korean Air;1979;?;?;Feb;1978;?;?;?
Mexico;VivaAerobus;1991;?;737-300;Sep;1989;Central America and Mexico;2;2
USA;Universal Airlines;1968;GE;?;Sep;1966;North America;?;2
?;Purdue Airlines;1969;PW;DC-9;Jun;?;North America;1;?
USA;Republic Airlines;?;PW;727;?;?;?;3;?
Mexico;Lineas Aereas Azteca;2001;CF;737-700;Feb;?;Central America and Mexico;?;2
?;Transavia Company SAS;2017;CF;737-800;Sep;2014;Europe;8;8
