riga;nome attributo;valore da imputare;valore imputato
2291;Season;2007 - 2008;?
2593;League;NBA;?
2482;Stage;Playoffs;?
2729;draft_team;Dallas Mavericks;?
1084;Player;Noah Vonleh;?
2948;weight_kg;88.0;?
894;Stage;Regular_Season;?
2232;height_cm;191.0;?
913;weight_kg;80.0;?
2055;League;Euroleague;Finnish-Korisliiga
2707;weight_kg;100.0;?
2187;Stage;Playoffs;?
1812;draft_team;Houston Rockets;?
2318;PTS;287;?
2654;Player;Marvin Williams;?
2203;birth_year;1977.0;?
1908;weight_kg;108.0;?
2977;draft_team;Phoenix Suns;?
797;PTS;1371;?
2876;Season;2010 - 2011;?
2247;League;NBA;?
718;Stage;Playoffs;?
107;PTS;20;?
2441;birth_year;1996.0;?
946;Stage;Playoffs;?
2549;Team;PHI;?
1181;PTS;327;?
2088;Stage;Playoffs;?
2914;weight_kg;125.0;?
2351;birth_year;1981.0;?
2235;Player;Andray Blatche;?
1223;Player;J.J. Redick;Kyle O'Quinn
1979;weight_kg;100.0;?
2041;high_school;Arthur Hill High School ;?
1887;weight_kg;97.0;?
366;draft_team;Washington Wizards;?
2204;height_cm;211.0;?
2658;height_cm;201.0;?
2639;weight_kg;88.0;?
804;Team;MEM;IND
3100;high_school;Marcus High School;?
338;height_cm;196.0;?
2732;height_cm;196.0;?
2910;Stage;Playoffs;?
2531;Player;Jordan Clarkson;C.J. McCollum
2300;weight_kg;88.0;?
1724;PTS;380;2164
1518;nationality;United States;United States / Greece
1179;Season;2017 - 2018;?
2459;League;NBA;?
2762;weight_kg;86.0;?
1785;nationality;United States;United States
2080;League;NBA;Finnish-Korisliiga
2470;Team;WAS;?
1633;Player;Derrick Taylor;Derrick Taylor
739;PTS;158;?
1524;Player;Dan McClintock;?
2482;weight_kg;113.0;?
907;Stage;International;?
2334;weight_kg;112.0;?
91;Team;WAS;?
2763;PTS;554;?
1992;high_school;Heritage Christian Academy;?
2467;nationality;United States;Switzerland / Montenegro
1031;weight_kg;84.0;?
919;Player;Metta World Peace;Chris Duhon
803;Season;2014 - 2015;?
1833;PTS;162;?
1991;PTS;737;?
1053;Player;Keith Benson;?
109;draft_team;New York Knicks;?
443;weight_kg;107.0;?
410;Stage;International;?
1540;Stage;Playoffs;?
46;nationality;United States / Greece;Switzerland / Montenegro
2726;high_school;Bremerton High School;?
3071;League;NBA;?
283;PTS;27;?
1474;draft_team;Detroit Pistons;?
2985;PTS;28;?
1183;Team;BOS;?
1293;PTS;1165;?
689;Player;Dan Majerle;?
1408;Stage;Regular_Season;?
1346;weight_kg;102.0;?
3056;nationality;United States;United States / Germany
1420;Stage;Regular_Season;?
1727;Season;2002 - 2003;?
1079;Season;2010 - 2011;?
93;birth_year;1993.0;?
2713;weight_kg;113.0;?
1201;high_school;Peekskill High School;?
2057;nationality;United States;United States
941;weight_kg;93.0;?
27;draft_team;Indiana Pacers;?
1327;nationality;United States;Cameroon
2946;Player;Sam Young;?
1643;PTS;659;?
1567;height_cm;191.0;?
1316;Player;Shareef Abdur-Rahim;?
2006;League;NBA;New-Zealand-NBL
2649;PTS;730;1607
300;height_cm;201.0;?
2892;nationality;United States;United States / Puerto Rico
554;Season;2008 - 2009;2000 - 2001
184;height_cm;203.0;?
2380;high_school;Oak Hill Academy;?
2733;League;NBA;?
190;Team;CHI;?
1052;Team;CHI;?
514;weight_kg;111.0;?
3184;Season;2018 - 2019;?
320;Team;BOS;?
2115;Team;SAS;?
2659;birth_year;1988.0;?
