1585;rider;2245
693;year;2014
705;bike_name;Aprilia
6;number;26.0
799;country;PT
2679;country;GB
2450;rider_name;Suzuki Tatsuki
13;number;88.0
1659;position;2
55;shortname;INP
2766;points;25
2147;number;51.0
898;points;25
1575;country;ES
1640;year;2016
1106;bike_name;Aprilia
1740;country;AU
1293;rider_name;Binder Brad
2774;rider;2103
1607;shortname;CAT
1469;rider_name;Pasini Mattia
1789;year;2005
1517;year;2007
1746;rider_name;Bastianini Enea
2512;circuit_name;Assen
546;circuit_name;Sepang
975;year;2006
2612;number;9.0
278;number;42.0
2758;points;20
2232;team_name;Viessmann Kiefer Racing
1734;category;125cc
895;position;3
1132;team_name;Bancaja Aspar Team 125cc
1052;points;11
2498;country;IT
1438;rider;1516
646;shortname;USA
186;bike_name;KTM
1924;rider;2445
2165;team_name;Petronas Yamaha SRT
62;year;2011
890;shortname;CZE
950;position;2
820;team_name;Repsol Honda Team
643;team_name;Del Conca Gresini Moto3
1757;points;20
2082;country;US
308;team_name;Red Bull KTM Ajo
140;points;25
330;category;MotoGP
1772;team_name;Bankia Aspar Team 125cc
90;position;2
2304;country;IT
2315;number;99.0
1173;bike_name;Honda
2834;position;5
1660;rider_name;Vinales Maverick
148;rider;1854
775;rider;2059
1341;points;11
223;country;FI
460;bike_name;Honda
2457;bike_name;Aprilia
2378;circuit_name;Aragon
1757;year;2007
324;rider_name;Lorenzo Jorge
1466;category;Moto2
722;country;AR
1268;position;5
1864;rider_name;Fenati Romano
1230;year;2007
1952;year;2009
2702;shortname;GBR
476;circuit_name;Sepang
1893;country;GB
1914;team_name;Honda Team Asia
2305;country;AU
1078;bike_name;Kalex
1659;circuit_name;Mugello
1077;number;33.0
1257;rider;2388
503;country;IT
1613;position;1
2950;circuit_name;Misano
640;team_name;Gaviota Aspar Team Moto3
1104;category;MotoGP
1280;team_name;Mapfre Aspar Team 250cc
2825;rider;2535
737;number;45.0
739;position;4
694;country;IT
2002;points;11
2445;position;5
2875;year;2008
2392;points;20
1677;category;MotoGP
458;year;2015
1740;bike_name;Honda
2310;circuit_name;Sachsenring
2535;number;21.0
2288;points;16
2359;rider;2093
679;points;20
2461;rider;2564
1177;country;US
70;country;IT
1;circuit_name;Algarve
722;year;2018
1407;rider;2081
2127;rider;2064
1735;circuit_name;Spielberg
406;rider_name;Schrotter Marcel
2440;position;2
2079;points;25
2026;category;MotoGP
483;points;20
2773;team_name;Fortuna Aprilia
1669;number;4.0
1459;number;30.0
1435;team_name;Sterilgarda Max Racing Team
2725;position;4
36;position;4
1054;year;2012
2995;points;20
2639;rider_name;Luthi Thomas
1829;team_name;Mapfre Aspar Team
127;position;3
2294;points;13
2967;rider_name;Biaggi Max
387;number;21.0
388;circuit_name;Losail
621;bike_name;Suter
2358;rider_name;Binder Darryn
551;shortname;QAT
845;number;35.0
2981;rider_name;De Angelis Alex
2268;shortname;MAL
1113;number;42.0
2231;rider;2206
1044;country;IT
2437;circuit_name;Motegi
738;position;2
237;category;MotoGP
1428;position;1
1526;position;5
1160;rider_name;Bezzecchi Marco
1096;shortname;CAT
1576;rider;2015
2954;position;1
2685;bike_name;Mahindra
555;number;16.0
1860;rider;1762
2108;shortname;NED
18;category;250cc
905;circuit_name;Losail
2439;position;4
251;country;FR
1712;team_name;Technomag-CIP
2129;circuit_name;Phillip Island
2668;circuit_name;Silverstone
193;points;13
1080;rider;2094
2939;team_name;Fiat Yamaha Team
2696;bike_name;Yamaha
1820;shortname;SPA
2910;bike_name;KTM
2413;position;4
2068;number;99.0
2835;shortname;GBR
1125;category;MotoGP
2505;position;3
1042;rider;2093
2960;points;16
2835;rider;2585
1019;year;2012
619;rider;2082
855;bike_name;Ducati
2403;rider;2315
1236;position;5
1280;rider;2098
1761;rider_name;Quartararo Fabio
509;circuit_name;Misano
2529;category;Moto2
1223;points;16
1510;position;4
602;rider;2098
1784;points;13
956;circuit_name;Ricardo Tormo
2327;circuit_name;Assen
1920;bike_name;Aprilia
2434;circuit_name;Catalunya
2929;team_name;Repsol Honda Team
2040;number;35.0
2778;points;16
2485;bike_name;KTM
2101;number;5.0
2252;year;2020
2722;category;MotoGP
379;category;Moto3
483;bike_name;Kalex KTM
2552;rider_name;Debon Alex
2667;shortname;TER
1143;rider;2058
1023;rider;2315
2699;points;16
1096;points;13
1190;rider;2151
500;circuit_name;Assen
1381;position;1
1143;number;48.0
2258;rider;2103
889;rider;1516
72;rider;1854
2785;rider_name;Simoncelli Marco
1130;number;4.0
1849;category;Moto3
202;bike_name;Honda
733;category;Moto3
399;category;MotoE
2130;circuit_name;Sachsenring
1373;position;5
1055;category;MotoGP
2423;shortname;ITA
1132;circuit_name;Sepang
2184;rider_name;Di Meglio Mike
432;bike_name;Honda
1152;circuit_name;Mugello
1277;circuit_name;Brno
1073;position;4
2;number;97.0
1301;bike_name;Ducati
2215;rider;2650
1805;year;2006
68;points;25
1873;category;MotoGP
1472;number;17.0
2265;circuit_name;Aragon
2693;rider_name;Binder Brad
2803;team_name;Master - MVA Aspar Team
2343;position;4
1484;position;3
1936;category;250cc
1686;rider;2055
1017;points;16
2431;rider;2055
630;position;1
344;year;2015
2540;bike_name;Aprilia
558;team_name;Derbi Racing Team
128;number;4.0
1370;shortname;ITA
859;shortname;QAT
272;number;19.0
1288;position;1
1895;shortname;CAT
543;year;2018
2542;shortname;GBR
2660;position;5
618;circuit_name;Mugello
874;circuit_name;Indianapolis
1406;rider;2585
2180;category;125cc
2332;shortname;QAT
410;points;16
2827;category;Moto2
1846;position;2
2617;rider;2507
1618;shortname;FRA
1289;team_name;Totti Top Sport - NGS
1987;rider;2330
2356;position;4
2434;country;ES
1187;position;2
2779;bike_name;Honda
1571;circuit_name;Spielberg
2974;team_name;Interwetten-Paddock
1399;country;IT
464;bike_name;Honda
43;team_name;Pons 40 HP Tuenti
2032;bike_name;Pons Kalex
913;number;93.0
2750;bike_name;Honda
1634;bike_name;Kalex
422;points;13
1750;bike_name;Derbi
2073;rider_name;Miller Jack
1021;shortname;AUT
562;bike_name;Ducati
2253;bike_name;Honda
1394;category;125cc
1104;number;15.0
1086;number;46.0
81;team_name;Bancaja Aspar
1972;points;11
1437;number;93.0
2593;points;13
1499;shortname;ARA
2871;team_name;San Carlo Honda Gresini
869;points;25
935;circuit_name;Jerez
1685;number;6.0
2241;points;11
2180;rider_name;Rabat Tito
2816;rider_name;Barbera Hector
105;number;46.0
1490;year;2017
1796;position;4
2775;number;5.0
1409;team_name;Fiat Yamaha Team
886;bike_name;Kalex
2100;position;3
2305;team_name;Ducati Team
2996;number;7.0
262;position;2
1255;shortname;CZE
1372;number;80.0
313;number;80.0
9;points;16
290;bike_name;Yamaha
891;rider_name;Binder Darryn
129;position;3
525;circuit_name;Spielberg
2410;category;Moto2
1994;shortname;AUS
1846;rider;2384
1893;circuit_name;Mugello
294;country;AU
1716;rider_name;Vinales Maverick
1530;year;2015
1376;country;ES
2708;rider;2094
1899;shortname;QAT
1603;category;MotoGP
1488;points;11
1361;number;26.0
2197;number;93.0
2969;team_name;Movistar Yamaha MotoGP
1994;rider;2425
1844;team_name;Polaris World
1341;country;CZ
392;year;2008
431;category;MotoGP
358;team_name;SIC58 Squadra Corse
299;category;Moto3
1533;number;80.0
369;shortname;SPA
554;rider;2032
533;rider_name;Zarco Johann
1608;shortname;INP
2876;circuit_name;Sepang
1642;rider;2502
602;rider_name;Di Meglio Mike
1393;rider_name;Marquez Marc
1939;country;IT
838;points;16
2976;bike_name;Suter
219;country;ES
2447;year;2014
267;bike_name;Aprilia
280;rider;2315
953;position;4
1293;points;20
206;category;125cc
1850;bike_name;Aprilia
103;team_name;Estrella Galicia 00
1091;circuit_name;Catalunya
1257;bike_name;Suter
2166;country;IT
1223;team_name;Onexox TKKR SAG Team
1591;points;20
1088;rider_name;Oliveira Miguel
1171;country;ES
179;circuit_name;Misano
910;category;250cc
618;position;4
1529;year;2016
62;rider;2330
1259;shortname;VAL
246;number;75.0
2536;position;4
2222;number;48.0
1885;year;2014
1308;year;2013
1220;category;250cc
107;circuit_name;Estoril
67;category;Moto2
2719;shortname;RSM
1124;category;Moto2
787;category;Moto3
1021;circuit_name;Spielberg
1445;circuit_name;Motegi
1168;points;25
1507;shortname;FRA
197;bike_name;Speed Up
16;rider_name;Navarro Jorge
2508;category;MotoGP
131;team_name;Elit Grand Prix
367;number;44.0
2480;category;MotoGP
2192;number;69.0
2132;category;MotoGP
1302;team_name;Ajo Interwetten
572;year;2020
2928;position;4
1259;number;7.0
245;points;20
2948;country;IT
165;position;2
1464;shortname;CZE
1259;circuit_name;Ricardo Tormo
735;points;16
2274;bike_name;Ducati
1195;team_name;Repsol Honda Team
1475;shortname;RSM
829;number;5.0
2438;points;25
883;bike_name;KTM
1891;number;17.0
1036;position;5
379;circuit_name;Sepang
2870;circuit_name;Jerez
598;shortname;GER
6;points;20
1439;circuit_name;Misano
740;circuit_name;Spielberg
64;year;2012
1411;year;2014
2576;points;13
622;rider;2052
2659;position;2
712;bike_name;KTM
