riga;nome attributo;valore da imputare;valore imputato
491;country;ES;ES
384;team_name;Repsol Honda Team;?
1255;shortname;CZE;?
1688;circuit_name;Silverstone;?
694;points;13;?
148;team_name;Honda Gresini;?
92;team_name;Beta Tools Speed Up;?
192;year;2018;?
354;position;2;2
2166;category;MotoGP;MotoGP
2579;country;DE;DE
1793;points;13;?
280;year;2016;?
66;rider;2532;2532
2313;points;13;?
301;rider_name;Dalla Porta Lorenzo;Dalla Porta Lorenzo
2909;country;IT;IT
2028;number;19.0;?
1870;shortname;ARG;?
440;bike_name;Yamaha;Yamaha
2384;bike_name;Honda;?
532;circuit_name;Mugello;?
1002;rider_name;Espargaro Pol;Espargaro Pol
2528;shortname;QAT;?
189;team_name;Team SUZUKI ECSTAR;?
289;team_name;Polaris World;?
492;shortname;QAT;?
2287;category;125cc;125cc
1902;circuit_name;Aragon;?
2470;rider_name;Terol Nicolas;?
417;circuit_name;Texas;?
2929;rider;2293;2293
2026;year;2012;?
2455;team_name;Bester Capital Dubai;?
1460;category;MotoGP;MotoGP
1930;country;IT;IT
2057;rider;2428;?
219;shortname;JPN;?
1512;bike_name;Speed Up;?
2881;circuit_name;Buriram;?
2154;circuit_name;Jerez;?
2994;circuit_name;Sepang;?
999;year;2009;?
1417;points;16;?
1451;position;2;5
2849;year;2012;?
1751;team_name;Monster Yamaha Tech 3;?
1367;rider;2574;2574
1363;points;13;?
514;shortname;CZE;?
1569;position;5;5
289;country;GB;GB
2061;shortname;CZE;?
1909;year;2020;?
1840;rider_name;Rossi Valentino;Rossi Valentino
2853;country;ES;ES
2429;rider;2622;2622
916;circuit_name;Losail;?
947;number;45.0;?
691;rider;1944;?
895;circuit_name;Shanghai;?
2345;team_name;Bancaja Aspar Team 125cc;?
2141;circuit_name;Estoril;?
2846;team_name;Repsol Honda Team;?
2940;points;16;?
1124;circuit_name;Sepang;?
1095;team_name;Pramac Racing;?
68;bike_name;KTM;KTM
861;rider;2037;2037
1508;bike_name;KTM;?
919;position;4;5
843;position;1;5
1840;rider;1762;1762
1031;shortname;ARA;?
2923;rider;2174;2174
1350;country;ES;ES
1154;country;FI;FI
527;bike_name;Suter;Suter
737;category;Moto2;Moto2
156;bike_name;Aprilia;Aprilia
2724;rider;2004;?
2219;team_name;Red Bull KTM Ajo;?
507;bike_name;Honda;Honda
1316;position;2;2
769;team_name;Ajo Motorsport;?
1708;bike_name;Kalex;?
2141;rider;2075;?
2987;shortname;GBR;?
2755;number;65.0;?
290;position;2;2
849;points;13;?
2486;rider_name;Rossi Valentino;Rossi Valentino
269;team_name;Estrella Galicia 00;?
2877;year;2007;?
