2006;250cc;VAL;?;1891;Debon Alex;Aprilia Racing;Aprilia;5;?;6.0;ES
?;MotoGP;RSM;Misano;2058;Lorenzo Jorge;Yamaha Factory Racing;Yamaha;1;25;99.0;ES
2019;MotoGP;GBR;Silverstone;2517;?;Petronas Yamaha SRT;Yamaha;5;?;21.0;IT
?;Moto2;GER;?;2471;Rins Alex;Paginas Amarillas HP 40;?;3;16;?;ES
2005;250cc;?;?;1981;De Angelis Alex;MS Aprilia Italia Corse;?;3;?;5.0;?
2020;Moto3;QAT;Losail;2561;Arenas Albert;?;KTM;1;25;75.0;ES
2013;MotoGP;INP;Indianapolis;2293;Marquez Marc;Repsol Honda Team;?;?;25;93.0;ES
2020;Moto2;?;Jerez;2567;?;SKY Racing Team VR46;Kalex;?;16;72.0;?
2018;?;JPN;Motegi;2429;Oliveira Miguel;Red Bull KTM Ajo;KTM;3;16;44.0;PT
?;MotoGP;CAT;?;2517;Morbidelli Franco;Petronas Yamaha SRT;Yamaha;4;?;21.0;IT
2016;?;?;Texas;2488;Navarro Jorge;Estrella Galicia 00;Honda;2;?;9.0;ES
?;Moto3;NED;Assen;2470;Fenati Romano;SKY Racing Team VR46;KTM;4;?;5.0;IT
2016;Moto2;?;Brno;?;Folger Jonas;Dynavolt Intact GP;Kalex;?;25;94.0;?
2005;MotoGP;CHN;Shanghai;?;Jacque Olivier;?;Kawasaki;2;20;19.0;?
?;250cc;SPA;Jerez;2081;Takahashi Yuki;?;?;?;16;72.0;JP
2019;Moto2;RSM;Misano;2615;Fernandez Augusto;?;Kalex;?;25;40.0;?
2007;250cc;VAL;Ricardo Tormo;2052;Barbera Hector;?;Aprilia;5;?;80.0;ES
2007;MotoGP;GBR;Donington Park;1762;Rossi Valentino;?;Yamaha;4;13;46.0;IT
2010;Moto2;INP;Indianapolis;2065;Simon Julian;Mapfre Aspar Team;Suter;2;?;?;ES
2018;MotoGP;?;?;?;Bautista Alvaro;Ducati Team;Ducati;4;13;19.0;ES
2018;MotoGP;VAL;Ricardo Tormo;2218;Espargaro Pol;Red Bull KTM Factory Racing;?;3;16;44.0;ES
2018;Moto3;RSM;Misano;2541;?;RBA BOE Skull Rider;KTM;4;13;?;AR
2006;MotoGP;POR;?;1762;Rossi Valentino;Camel Yamaha Team;Yamaha;2;20;46.0;IT
2008;MotoGP;QAT;Losail;2058;Lorenzo Jorge;Fiat Yamaha Team;?;2;20;48.0;ES
2020;MotoGP;STY;Spielberg;2429;Oliveira Miguel;Red Bull KTM Tech 3;KTM;1;25;?;PT
2019;Moto2;SPA;?;?;Luthi Thomas;Dynavolt Intact GP;Kalex;4;?;12.0;CH
2017;MotoGP;AME;?;?;Marquez Marc;Repsol Honda Team;Honda;1;?;93.0;ES
2014;?;MAL;Sepang;2259;Vazquez Efren;SaxoPrint-RTG;Honda;1;25;?;?
?;MotoGP;NED;Assen;1660;Roberts Jr Kenny;Team Roberts;KR211V;5;11;10.0;US
2011;125cc;CAT;Catalunya;2151;Terol Nicolas;Bankia Aspar Team 125cc;Aprilia;1;?;18.0;ES
?;MotoGP;GBR;?;2058;Lorenzo Jorge;Fiat Yamaha Team;Yamaha;1;25;99.0;ES
2019;?;VAL;?;2500;?;?;?;5;?;11.0;IT
2014;Moto3;?;Mugello;2470;Fenati Romano;SKY Racing Team  VR46;KTM;?;25;5.0;?
2016;MotoGP;CZE;Brno;1762;?;Movistar Yamaha MotoGP;Yamaha;2;20;46.0;IT
2008;250cc;FRA;Le Mans;2130;Pasini Mattia;Polaris World;Aprilia;3;16;75.0;?
2014;Moto2;QAT;Losail;2428;?;Pons HP 40;Kalex;4;13;?;ES
2013;?;FRA;Le Mans;2288;?;Marc VDS Racing Team;Kalex;1;25;?;GB
2010;Moto2;AUS;?;2288;Redding Scott;Marc VDS Racing Team;Suter;?;?;45.0;GB
2017;Moto3;AUT;Spielberg;2504;?;Leopard Racing;Honda;4;13;11.0;?
2016;Moto3;AUT;?;2585;Mir Joan;?;KTM;1;25;36.0;ES
?;?;AUT;?;2450;Binder Brad;Red Bull KTM Ajo;KTM;?;25;41.0;?
2016;Moto3;MAL;Sepang;?;Bagnaia Francesco;Pull & Bear Aspar Mahindra Team;Mahindra;1;25;?;IT
2011;MotoGP;?;Catalunya;2032;Stoner Casey;Repsol Honda Team;?;1;?;?;AU
2011;Moto2;QAT;Losail;2075;Luthi Thomas;Interwetten Paddock Moto2;Suter;3;16;?;CH
2008;?;?;?;2153;Vermeulen Chris;?;Suzuki;5;?;7.0;AU
2018;?;AUS;Phillip Island;2615;Fernandez Augusto;Pons HP40;?;4;13;40.0;?
?;MotoE;EMI;Misano;2398;Torres Jordi;Pons Racing 40;?;3;16;40.0;ES
2010;125cc;ARA;Aragon;?;Cortese Sandro;Avant Mitsubishi Ajo;?;?;11;11.0;?
2015;Moto3;RSM;?;2473;Antonelli Niccolo;Ongetta-Rivacold;Honda;3;16;23.0;?
2016;Moto2;AUS;?;2075;Luthi Thomas;?;Kalex;1;25;12.0;CH
2021;?;GBR;Silverstone;?;Lowes Sam;?;Kalex;4;?;22.0;GB
2015;Moto3;GER;Sachsenring;2470;Fenati Romano;SKY Racing Team VR46;?;?;13;5.0;IT
2020;MotoGP;SPA;Jerez;2055;Dovizioso Andrea;Ducati Team;Ducati;3;16;4.0;IT
?;250cc;VAL;Ricardo Tormo;2081;Takahashi Yuki;JiR Team Scot 250;Honda;2;20;?;?
2019;Moto3;CZE;Brno;2473;Antonelli Niccolo;SIC58 Squadra Corse;Honda;5;11;23.0;IT
2005;MotoGP;FRA;Le Mans;2094;?;Gauloises Yamaha Team;?;?;16;5.0;US
?;Moto3;TER;?;?;Masia Jaume;Leopard Racing;Honda;1;25;5.0;ES
2012;MotoGP;ITA;Mugello;2055;?;Monster Yamaha Tech 3;?;3;16;4.0;?
2005;250cc;SPA;Jerez;2015;Pedrosa Dani;Telefonica Movistar Honda 250cc;Honda;1;25;1.0;ES
2006;125cc;?;Mugello;?;Bautista Alvaro;Master - MVA Aspar Team;Aprilia;?;20;19.0;?
2015;?;GER;Sachsenring;2015;Pedrosa Dani;Repsol Honda Team;?;2;20;?;?
?;MotoGP;JPN;Motegi;2055;Dovizioso Andrea;Monster Yamaha Tech 3;Yamaha;?;13;?;?
2015;Moto3;FRA;Le Mans;?;?;?;?;?;13;52.0;?
2008;MotoGP;QAT;?;1762;Rossi Valentino;Fiat Yamaha Team;Yamaha;5;11;?;IT
2017;?;?;Aragon;2450;Binder Brad;Red Bull KTM Ajo;KTM;5;11;?;ZA
2010;125cc;?;Indianapolis;2157;?;Avant Mitsubishi Ajo;Derbi;2;20;11.0;?
2018;?;CAT;Catalunya;?;Rodrigo Gabriel;RBA BOE Skull Rider;?;3;?;19.0;AR
2008;MotoGP;VAL;Ricardo Tormo;1762;Rossi Valentino;Fiat Yamaha Team;Yamaha;3;16;46.0;IT
2008;?;FRA;Le Mans;?;Di Meglio Mike;Ajo Motorsport;Derbi;1;25;63.0;FR
2021;?;?;Le Mans;2464;Petrucci Danilo;?;?;5;11;9.0;IT
2014;Moto2;ARA;Aragon;2517;Morbidelli Franco;Italtrans Racing Team;?;5;11;21.0;IT
2017;Moto2;GBR;Silverstone;2517;Morbidelli Franco;EG 00 Marc VDS;Kalex;?;16;21.0;?
2009;MotoGP;RSM;Misano;1762;Rossi Valentino;Fiat Yamaha Team;?;1;25;46.0;IT
2010;MotoGP;JPN;Motegi;2055;Dovizioso Andrea;?;Honda;?;?;?;IT
2008;?;POR;Estoril;2059;Bautista Alvaro;Mapfre Aspar Team;Aprilia;1;25;19.0;?
2019;MotoGP;SPA;Jerez;?;?;Mission Winnow Ducati;Ducati;?;13;4.0;?
2008;125cc;POR;Estoril;2064;?;?;Aprilia;1;25;24.0;IT
2008;MotoGP;INP;Indianapolis;2032;Stoner Casey;Ducati Team;Ducati;?;13;1.0;?
2019;Moto3;NED;Assen;2541;Rodrigo Gabriel;K_mmerling Gresini Moto3;?;4;13;?;AR
?;Moto2;GBR;Silverstone;2288;Redding Scott;Marc VDS Racing Team;?;2;20;?;?
2012;MotoGP;?;Mugello;?;Rossi Valentino;Ducati Team;?;5;?;46.0;IT
2019;MotoGP;FRA;Le Mans;2464;Petrucci Danilo;Ducati Team;Ducati;3;16;9.0;IT
?;250cc;NED;Assen;2080;Simoncelli Marco;Metis Gilera;Gilera;3;?;58.0;IT
2015;Moto3;AME;Texas;2259;?;Leopard Racing;Honda;3;16;?;?
2013;MotoGP;GBR;Silverstone;2059;Bautista Alvaro;GO&FUN Honda Gresini;Honda;5;11;19.0;?
2005;MotoGP;ITA;Mugello;1647;Checa Carlos;Ducati Marlboro Team;Ducati;5;11;?;ES
2016;?;ARA;?;2587;Di Giannantonio Fabio;Gresini Racing Moto3;Honda;?;?;4.0;IT
2014;?;VAL;Ricardo Tormo;2387;Vinales Isaac;Calvo Team;KTM;2;20;32.0;ES
2020;Moto3;POR;Algarve;2621;Foggia Dennis;Leopard Racing;Honda;2;20;?;IT
2011;Moto2;FRA;?;2174;Bradl Stefan;Viessmann Kiefer Racing;Kalex;3;16;65.0;DE
2016;Moto3;?;Brno;2564;Martin Jorge;Pull & Bear ASPAR Mahindra Team;Mahindra;2;20;88.0;ES
2018;MotoGP;?;?;?;Crutchlow Cal;LCR Honda CASTROL;?;4;13;35.0;GB
2021;?;FRA;Le Mans;2553;Gardner Remy;Red Bull KTM Ajo;Kalex;2;20;87.0;AU
?;MotoGP;?;Aragon;?;Rossi Valentino;Movistar Yamaha MotoGP;?;5;11;?;IT
2006;250cc;AUS;?;2006;Aoyama Hiroshi;?;KTM;?;16;4.0;JP
2017;Moto2;?;Brno;2429;Oliveira Miguel;Red Bull KTM Ajo;KTM;3;?;44.0;PT
?;MotoGP;CZE;Brno;2055;Dovizioso Andrea;Monster Yamaha Tech 3;Yamaha;4;13;4.0;IT
?;Moto3;GER;?;2475;Marquez Alex;Estrella Galicia 00;KTM;?;?;12.0;ES
2017;Moto2;AUS;Phillip Island;2429;?;?;KTM;1;25;44.0;PT
2021;Moto3;DOH;Losail;2509;?;Rivacold Snipers Team;Honda;4;13;16.0;?
2018;?;QAT;?;2499;Bagnaia Francesco;SKY Racing Team VR46;?;1;25;42.0;?
2019;?;VAL;?;?;Marquez Marc;Repsol Honda Team;Honda;1;25;?;ES
2017;Moto3;?;Le Mans;?;?;Platinum Bay Real Estate;KTM;?;13;?;?
2019;Moto2;CAT;Catalunya;2475;Marquez Alex;EG 00 Marc VDS;Kalex;1;25;73.0;ES
2017;Moto3;MAL;Sepang;2585;Mir Joan;Leopard Racing;Honda;1;25;?;ES
2014;Moto3;AME;Texas;?;?;Calvo Team;KTM;5;?;84.0;?
?;?;VAL;Ricardo Tormo;2535;Bastianini Enea;Estrella Galicia 00;Honda;5;11;33.0;?
?;Moto3;JPN;Motegi;2428;Vinales Maverick;?;KTM;2;?;25.0;ES
2011;MotoGP;GER;Sachsenring;2286;Spies Ben;Yamaha Factory Racing;?;5;11;11.0;US
?;MotoGP;CAT;Catalunya;?;Lorenzo Jorge;Yamaha Factory Racing;?;?;25;99.0;ES
2006;250cc;CAT;Catalunya;2058;?;Fortuna Aprilia;Aprilia;2;20;48.0;?
2016;MotoGP;GER;?;2425;?;?;Honda;?;20;35.0;GB
2008;?;AUS;Phillip Island;2174;Bradl Stefan;Grizzly Gas Kiefer Racing;Aprilia;2;?;17.0;?
2011;MotoGP;AUS;Phillip Island;2032;?;Repsol Honda Team;Honda;1;25;27.0;AU
2018;Moto3;JPN;Motegi;2621;Foggia Dennis;SKY Racing Team VR46;KTM;4;13;?;IT
2016;?;RSM;Misano;2293;?;Repsol Honda Team;Honda;4;?;93.0;?
?;250cc;POR;Estoril;1981;De Angelis Alex;Master - MVA Aspar Team;Aprilia;3;16;7.0;SM
2016;?;GBR;Silverstone;?;Pedrosa Dani;?;Honda;?;11;26.0;ES
?;MotoGP;FRA;Le Mans;2032;Stoner Casey;Ducati Marlboro Team;?;5;?;27.0;AU
2019;MotoGP;GER;Sachsenring;2293;Marquez Marc;Repsol Honda Team;?;1;25;?;ES
?;?;JPN;Motegi;2425;Crutchlow Cal;LCR Honda CASTROL;Honda;2;20;35.0;GB
2020;Moto2;VAL;Ricardo Tormo;?;Martin Jorge;Red Bull KTM Ajo;?;1;25;88.0;ES
?;?;FRA;Le Mans;2016;Olive Joan;Polaris World;Aprilia;?;11;6.0;ES
?;Moto2;VAL;Ricardo Tormo;?;Morbidelli Franco;Estrella Galicia 00 Marc VDS;Kalex;3;?;21.0;IT
2016;Moto2;ITA;?;2330;Zarco Johann;Ajo Motorsport;Kalex;1;25;5.0;FR
2019;?;ARG;?;2471;Rins Alex;Team SUZUKI ECSTAR;Suzuki;5;?;42.0;ES
2015;?;JPN;Motegi;2157;Cortese Sandro;Dynavolt Intact GP;Kalex;3;16;11.0;DE
2005;125cc;ITA;?;?;Pasini Mattia;?;Aprilia;4;13;75.0;IT
?;Moto2;GBR;Silverstone;2330;Zarco Johann;Ajo Motorsport;Kalex;1;25;5.0;FR
2005;MotoGP;SPA;Jerez;1588;?;Movistar Honda MotoGP;?;2;20;15.0;ES
2021;MotoE;RSM;Misano;2689;Pons Miquel;LCR E-Team;Energica;3;16;?;ES
2015;MotoGP;AUS;Phillip Island;1762;?;Movistar Yamaha MotoGP;Yamaha;4;13;46.0;IT
2015;Moto2;AME;Texas;2202;?;EG 00 Marc VDS;?;4;13;1.0;?
2006;125cc;CHN;Shanghai;2065;Simon Julian;Red Bull KTM GP 125;KTM;?;11;60.0;ES
2013;Moto2;ARA;Aragon;2288;Redding Scott;?;Kalex;4;13;45.0;GB
2007;125cc;?;?;2064;Corsi Simone;Skilled Racing Team;Aprilia;4;?;24.0;IT
2020;Moto2;SPA;Jerez;2530;Nagashima Tetsuta;Red Bull KTM Ajo;Kalex;2;?;?;JP
2015;MotoGP;INP;Indianapolis;1762;?;Movistar Yamaha MotoGP;?;3;16;46.0;IT
2006;125cc;SPA;?;?;Pasini Mattia;Master - MVA Aspar Team;Aprilia;?;16;75.0;IT
?;MotoGP;?;Jerez;?;?;?;Honda;1;25;93.0;ES
?;Moto3;MAL;Sepang;?;Oliveira Miguel;Red Bull KTM Ajo;KTM;1;25;?;PT
2007;250cc;SPA;?;1891;Debon Alex;Aprilia Racing;?;?;11;6.0;ES
2013;MotoGP;GER;Sachsenring;2293;?;Repsol Honda Team;Honda;1;25;?;?
?;Moto2;?;Assen;?;Nakagami Takaaki;IDEMITSU Honda Team Asia;Kalex;?;16;30.0;?
2012;MotoGP;QAT;Losail;2425;Crutchlow Cal;Monster Yamaha Tech 3;?;4;13;35.0;GB
2014;MotoGP;GBR;?;1762;Rossi Valentino;Movistar Yamaha MotoGP;Yamaha;3;?;?;IT
2008;250cc;POR;?;2080;?;Metis Gilera;?;2;20;58.0;IT
2012;?;?;Aragon;2206;Smith Bradley;Tech 3 Racing;Tech 3;5;?;38.0;GB
2021;MotoGP;AUT;Spielberg;2585;Mir Joan;Team SUZUKI ECSTAR;Suzuki;4;?;36.0;ES
?;MotoGP;MAL;Sepang;?;Barbera Hector;Avintia Racing;Ducati;4;13;8.0;ES
2007;MotoGP;CAT;Catalunya;2015;Pedrosa Dani;Repsol Honda Team;Honda;3;16;26.0;ES
2020;?;?;Aragon;2532;Lowes Sam;EG 00 Marc VDS;Kalex;1;25;22.0;GB
2014;Moto2;GER;Sachsenring;2428;Vinales Maverick;?;?;5;11;40.0;ES
2021;Moto2;RSM;?;2532;Lowes Sam;?;Kalex;4;?;22.0;GB
2021;MotoGP;RSM;Misano;2445;?;Ducati Lenovo Team;Ducati;?;11;43.0;?
2016;MotoGP;NED;Assen;?;?;Repsol Honda Team;Honda;?;20;93.0;?
2021;MotoGP;?;Assen;2330;Zarco Johann;Pramac Racing;Ducati;4;13;5.0;?
2021;Moto3;QAT;Losail;2565;Binder Darryn;Petronas Sprinta Racing;Honda;3;?;40.0;?
2013;MotoGP;QAT;Losail;1762;Rossi Valentino;?;Yamaha;?;?;46.0;IT
2020;Moto3;ARA;Aragon;?;Fernandez Raul;Red Bull KTM Ajo;KTM;3;?;?;ES
2013;Moto2;AME;?;2037;Kallio Mika;Marc VDS Racing Team;?;3;16;36.0;FI
2007;250cc;VAL;?;1981;De Angelis Alex;Master - Mapfre Aspar;Aprilia;?;20;3.0;?
?;Moto3;GER;Sachsenring;2445;Miller Jack;Red Bull KTM Ajo;KTM;1;25;?;AU
2017;MotoGP;AUT;Spielberg;2330;Zarco Johann;Monster Yamaha Tech 3;Yamaha;5;11;5.0;FR
2017;MotoGP;RSM;Misano;?;?;OCTO Pramac Racing;Ducati;?;20;9.0;IT
2012;?;JPN;Motegi;2293;Marquez Marc;Team Catalunya Caixa Repsol;?;1;25;?;ES
2011;125cc;POR;Estoril;2315;Folger Jonas;Red Bull Ajo MotorSport;Aprilia;5;11;94.0;DE
2014;Moto3;JPN;Motegi;2475;Marquez Alex;Estrella Galicia 00;Honda;?;25;12.0;?
2008;?;QAT;Losail;2130;Pasini Mattia;?;?;1;?;75.0;?
2013;?;SPA;?;2315;?;Mapfre Aspar Team Moto3;Kalex KTM;3;?;?;DE
2012;Moto2;GBR;Silverstone;2293;Marquez Marc;Team Catalunya Caixa Repsol;?;3;16;93.0;ES
2013;Moto3;ARA;Aragon;2338;Salom Luis;Red Bull KTM Ajo;KTM;4;13;39.0;ES
?;Moto3;?;?;?;Arbolino Tony;Rivacold Snipers Team;Honda;4;13;14.0;?
2009;MotoGP;INP;Indianapolis;2058;Lorenzo Jorge;?;Yamaha;1;?;?;?
2010;125cc;?;Motegi;2290;Moncayo Alberto;Andalucia Cajasol;?;5;11;23.0;?
2018;?;QAT;Losail;?;Dovizioso Andrea;Ducati Team;Ducati;?;25;?;IT
2005;?;CZE;?;2080;Simoncelli Marco;?;Aprilia;3;16;58.0;IT
2011;?;POR;?;2174;?;Viessmann Kiefer Racing;Kalex;1;25;65.0;?
?;250cc;POR;Estoril;2055;Dovizioso Andrea;?;?;1;25;34.0;IT
?;Moto2;RSM;Misano;2532;Lowes Sam;Federal Oil Gresini Moto2;Kalex;5;11;22.0;?
2021;Moto3;CAT;Catalunya;2622;Masia Jaume;?;KTM;?;13;5.0;ES
?;?;?;Assen;?;Salom Luis;Red Bull KTM Ajo;?;?;?;39.0;ES
?;Moto3;STY;Spielberg;2650;Vietti Celestino;?;KTM;1;25;13.0;?
2009;250cc;VAL;Ricardo Tormo;2075;Luthi Thomas;Emmi - Caffe Latte;Aprilia;4;13;12.0;?
2018;Moto3;AME;Texas;2509;Migno Andrea;?;?;?;13;?;IT
2021;?;?;Assen;?;Lowes Sam;Elf Marc VDS Racing Team;Kalex;4;?;22.0;GB
?;250cc;MAL;?;?;Bautista Alvaro;Mapfre Aspar Team;Aprilia;1;25;19.0;?
2020;MotoGP;TER;Aragon;2218;Espargaro Pol;Red Bull KTM Factory Racing;KTM;4;13;44.0;ES
2008;?;SPA;Jerez;1516;Capirossi Loris;Rizla Suzuki MotoGP;Suzuki;5;11;65.0;IT
2017;Moto3;CZE;?;2591;Canet Aron;Estrella Galicia 00;Honda;3;16;?;ES
2021;Moto3;DOH;Losail;2565;Binder Darryn;Petronas Sprinta Racing;?;2;?;40.0;ZA
2005;250cc;AUS;Phillip Island;2058;Lorenzo Jorge;?;Honda;3;?;48.0;?
2013;Moto3;GER;Sachsenring;2428;?;?;KTM;3;16;25.0;?
2018;Moto2;JPN;Motegi;2502;Baldassarri Lorenzo;Pons HP40;Kalex;2;20;7.0;IT
2007;MotoGP;?;Shanghai;2049;?;Rizla Suzuki MotoGP;Suzuki;3;16;21.0;?
?;MotoGP;?;?;2585;?;Team SUZUKI ECSTAR;Suzuki;2;20;36.0;?
2017;?;?;?;2075;Luthi Thomas;CarXpert Interwetten;Kalex;2;20;12.0;CH
2008;?;USA;Laguna Seca;1762;Rossi Valentino;?;Yamaha;1;25;46.0;?
2008;250cc;GBR;Donington Park;2080;Simoncelli Marco;?;Gilera;2;20;58.0;?
2021;Moto2;ITA;Mugello;2567;Bezzecchi Marco;?;Kalex;3;16;?;IT
?;Moto3;CAT;Catalunya;2475;?;Estrella Galicia 00;Honda;1;25;12.0;?
?;MotoE;EMI;Misano;2500;Ferrari Matteo;?;Energica;1;?;11.0;IT
2020;Moto3;CZE;Brno;2423;Mcphee John;Petronas Sprinta Racing;Honda;?;?;?;GB
2020;MotoGP;CAT;Catalunya;?;Rins Alex;Team SUZUKI ECSTAR;Suzuki;3;16;42.0;ES
?;Moto2;?;Losail;2587;Di Giannantonio Fabio;?;Kalex;3;16;21.0;IT
?;?;RSM;Misano;?;Nakagami Takaaki;?;Kalex;2;20;30.0;JP
2006;125cc;?;Istanbul;?;Olive Joan;SSM Racing;Aprilia;5;11;6.0;?
2021;Moto2;GBR;Silverstone;2553;?;?;Kalex;1;?;87.0;AU
2006;MotoGP;VAL;Ricardo Tormo;1854;Melandri Marco;Fortuna Honda;Honda;5;?;33.0;?
2009;250cc;POR;Estoril;2080;?;Metis Gilera;?;1;?;58.0;IT
2007;125cc;POR;?;2218;Espargaro Pol;Belson Campetella Aprilia;Aprilia;?;?;44.0;ES
2019;?;?;Jerez;2650;Vietti Celestino;SKY Racing Team VR46;?;?;16;13.0;IT
?;MotoGP;?;?;?;?;Repsol Honda Team;?;1;25;93.0;ES
?;Moto3;NED;Assen;2563;Quartararo Fabio;Estrella Galicia 00;Honda;?;20;?;FR
2020;Moto2;?;Aragon;2624;Dixon Jake;Petronas Sprinta Racing;Kalex;4;?;96.0;?
2019;MotoGP;QAT;Losail;2425;Crutchlow Cal;LCR Honda CASTROL;?;3;16;35.0;GB
?;Moto3;ITA;Mugello;?;Binder Brad;Red Bull KTM Ajo;KTM;1;25;41.0;ZA
2013;Moto2;QAT;Losail;2288;Redding Scott;Marc VDS Racing Team;Kalex;2;20;45.0;GB
2015;Moto3;SPA;Jerez;2563;Quartararo Fabio;Estrella Galicia 00;Honda;4;13;20.0;FR
?;125cc;QAT;Losail;2206;?;?;Aprilia;5;55;?;GB
2015;MotoGP;SPA;Jerez;?;?;CWM LCR Honda;Honda;4;?;35.0;GB
2016;?;JPN;Motegi;2517;?;Estrella Galicia 00 Marc VDS;Kalex;3;16;21.0;IT
2021;MotoGP;DOH;Losail;2564;?;?;Ducati;3;16;?;ES
2006;250cc;CAT;Catalunya;1693;?;Team Toth;?;?;13;15.0;IT
?;MotoGP;JPN;Motegi;1854;Melandri Marco;Fortuna Honda;Honda;3;16;33.0;IT
2009;125cc;?;?;2293;?;Red Bull KTM Moto Sport;?;?;11;?;ES
2007;MotoGP;GER;?;2093;Hayden Nicky;Repsol Honda Team;Honda;3;16;?;US
2012;Moto2;?;?;2202;Rabat Tito;Pons 40 HP Tuenti;Kalex;?;11;80.0;ES
?;?;GBR;Silverstone;2075;Luthi Thomas;CarXpert Interwetten;Kalex;4;13;12.0;CH
?;MotoE;RSM;Misano;2500;Ferrari Matteo;?;Energica;1;25;11.0;IT
2014;Moto2;ITA;Mugello;2338;Salom Luis;Pons HP 40;Kalex;2;20;?;?
?;?;POR;Estoril;2059;?;Master - Mapfre Aspar;Aprilia;1;25;19.0;?
?;?;RSM;Misano;2015;Pedrosa Dani;?;?;3;16;3.0;ES
2018;Moto3;FRA;Le Mans;2509;Migno Andrea;Angel Nieto Team Moto3;KTM;2;20;?;IT
2009;MotoGP;?;Jerez;1854;Melandri Marco;Hayate Racing Team;?;5;11;?;IT
?;Moto2;FRA;Le Mans;2567;Bezzecchi Marco;SKY Racing Team VR46;Kalex;3;16;?;IT
?;Moto3;RSM;Misano;2450;Binder Brad;Red Bull KTM Ajo;KTM;1;25;41.0;ZA
2019;Moto2;FRA;?;2573;Vierge Xavi;EG 00 Marc VDS;Kalex;5;?;97.0;ES
2010;?;NED;Assen;2293;Marquez Marc;Red Bull Ajo Motorsport;Derbi;1;25;93.0;ES
?;Moto3;?;Mugello;?;?;Estrella Galicia 00;Honda;5;?;44.0;ES
2008;125cc;GER;Sachsenring;?;?;Ajo Motorsport;Derbi;1;25;63.0;FR
?;125cc;GBR;Donington Park;2098;Di Meglio Mike;Kopron Racing World;Honda;2;20;63.0;FR
2020;MotoGP;POR;?;2517;?;Petronas Yamaha SRT;Yamaha;3;?;21.0;IT
2017;MotoGP;AUS;Phillip Island;2425;?;LCR Honda;Honda;5;11;35.0;GB
2017;Moto3;AME;Texas;2564;Martin Jorge;Del Conca Gresini Moto3;Honda;2;?;88.0;ES
2009;250cc;QAT;Losail;?;Di Meglio Mike;Mapfre Aspar Team 250cc;Aprilia;3;16;63.0;FR
2015;MotoGP;RSM;?;2288;Redding Scott;EG 00 Marc VDS;Honda;?;?;45.0;GB
2013;Moto2;VAL;Ricardo Tormo;2398;?;Aspar Team Moto2;?;?;20;?;ES
?;?;ITA;Mugello;2032;Stoner Casey;?;Ducati;4;13;27.0;AU
2020;?;CZE;Brno;2517;?;Petronas Yamaha SRT;Yamaha;2;20;21.0;IT
?;?;?;Assen;?;Iannone Andrea;Fimmco Speed Up;Speed Up;1;?;29.0;IT
?;MotoGP;?;Phillip Island;2093;Hayden Nicky;Repsol Honda Team;Honda;?;20;69.0;US
2013;Moto2;AUS;?;2064;Corsi Simone;?;Speed Up;?;13;3.0;IT
2018;Moto3;AUT;Spielberg;2567;Bezzecchi Marco;Redox PruestelGP;KTM;1;25;?;IT
2009;250cc;?;Sepang;1988;Faubel Hector;Honda SAG;Honda;5;11;55.0;ES
2006;?;VAL;?;1693;Locatelli Roberto;Team Toth;Aprilia;2;20;15.0;IT
2010;125cc;FRA;Le Mans;?;Marquez Marc;Red Bull Ajo Motorsport;Derbi;3;16;93.0;ES
2014;MotoGP;?;Catalunya;1762;?;Movistar Yamaha MotoGP;Yamaha;2;20;?;IT
2017;Moto3;AME;Texas;2587;Di Giannantonio Fabio;?;Honda;3;16;21.0;IT
2011;Moto2;AUS;Phillip Island;2218;Espargaro Pol;HP Tuenti Speed Up;?;5;11;44.0;ES
2007;?;AUS;?;2108;Pesek Lukas;Valsir Seedorf Derbi;Derbi;1;25;52.0;CZ
2010;MotoGP;MAL;Sepang;?;?;Rizla Suzuki MotoGP;Suzuki;5;11;?;ES
2011;125cc;CAT;Catalunya;2259;Vazquez Efren;Avant-AirAsia-Ajo;Derbi;5;11;7.0;ES
2005;250cc;FRA;Le Mans;2055;?;Team Scot;Honda;3;16;?;IT
?;?;JPN;Motegi;2574;?;Leopard Racing;Honda;2;20;?;IT
2020;MotoE;SPA;Jerez;2245;Aegerter Dominique;Dynavolt Intact GP;Energica;?;16;77.0;?
2005;250cc;?;Estoril;1888;De Puniet Randy;Aprilia Aspar 250cc;?;3;16;7.0;FR
2013;?;QAT;Losail;2245;?;Technomag carXpert;Suter;4;13;77.0;CH
2011;125cc;?;Sachsenring;2330;Zarco Johann;Avant-AirAsia-Ajo;?;2;20;5.0;FR
?;250cc;AUS;Phillip Island;2059;Bautista Alvaro;Master - Mapfre Aspar;Aprilia;2;20;?;?
2005;MotoGP;SPA;?;1310;Barros Alex;Camel Honda;?;4;13;4.0;BR
2016;Moto2;AME;?;?;?;Dynavolt Intact GP;?;5;11;94.0;DE
2015;Moto3;MAL;Sepang;2470;Fenati Romano;?;KTM;5;11;5.0;IT
2010;MotoGP;AUS;Phillip Island;?;Hayden Nicky;Ducati Team;?;4;13;69.0;?
2006;?;FRA;Le Mans;2047;Aoyama Shuhei;Repsol Honda;?;3;16;73.0;?
2011;125cc;?;?;2157;?;Intact-Racing Team Germany;?;1;25;11.0;DE
2011;Moto2;GER;Sachsenring;2224;Krummenacher Randy;GP Team Switzerland Kiefer Racing;Kalex;4;13;4.0;CH
